,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
4391,4391,hasoc_en_4392,"That whole birthday ego stroke session in the rose garden, as that #FatRat was looking around with that big smile on his face, was #Disgusting. #Puke #SMMFH #FuckTrump 🤮",HOF,OFFN,TIN,1
3079,3079,hasoc_en_3080,"Everyone, please... There's #MURDERER no #MURDERER reason #MURDERER to #MURDERER bother #MURDERER @TheRealOJ32. He's #MURDERER just #MURDERER trying #MURDERER to #MURDERER LIVE #MURDERER like #MURDERER everybody #MURDERER else. #MurderMysteryNetflix 🔪💔💔⚰️⚰️",NOT,NONE,NONE,2
1601,1601,hasoc_en_1602,#DhoniKeepsTheGlove   He had a full rights because he is a Para Regiment Officer https://t.co/1PQwmOL2E4,NOT,NONE,NONE,2
5640,5640,hasoc_en_5641,Getting even like a knife to the neck #Murderer https://t.co/ZpitifNWo5,HOF,HATE,UNT,0
4140,4140,hasoc_en_4141,"@realDonaldTrump Sure, the 1% would never have had their pockets bulge without #TraitorInChief around. Great job #DerangedDonald     #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor",HOF,OFFN,TIN,1
4693,4693,hasoc_en_4694,Trump's impeachment poll numbers highest since Nixon #Resist #ResistTrump #FuckTrump https://t.co/Lgj1EOYOf0,HOF,PRFN,TIN,1
3488,3488,hasoc_en_3489,When it comes to #Islamophobia we need to name names  The world should know the name of the #Christchurch #terrorist and the names of those who inspired #antiMuslim #terrorism https://t.co/YHrYhZ2ahT #Indeed #Racism,HOF,HATE,TIN,0
5580,5580,hasoc_en_5581,Back-stabbing son of a bitch. #TrumpIsATraitor https://t.co/TQKOs07dPH,HOF,HATE,TIN,0
1399,1399,hasoc_en_1400,Then #ABrandNewDayOUTNOW was released and it is AMAZING  And now #BoyWithLuv18thWin 🏆  #ShameOnICC @PlayBazaar @PlayBazzar #ABrandNewDayOutNow  #BoyWithLuv18thWin 🎉🎉🎉🎉🎉    Link Now https://t.co/bpgkmUDz5B https://t.co/UqLQufHtEK,NOT,NONE,NONE,2
5263,5263,hasoc_en_5264,And Eddie Lampert is a #douchebag https://t.co/kZ8lWyVv0P,HOF,PRFN,TIN,1
2939,2939,hasoc_en_2940,@ICC @SushantBSinha @imVkohli @icc and you also only saw Dhoni’s gloves and not his respect for the game. Shame on you #DhoniKeepsTheGlove,HOF,HATE,TIN,0
2793,2793,hasoc_en_2794,"Dear patients,  U are worth saving, but you are definitely not worth dying for.  Sincerely,  Your doctor.  #SaveTheDoctors  #standwithNRS #DoctorsFightBack https://t.co/qjHHNSKrVz",NOT,NONE,NONE,2
5531,5531,hasoc_en_5532,@PressSec from 2017 on if you looked up the word liar in the dictionary it would have a picture of #FuckTrump and #FuckSanders holding hands. Her name will forever be linked to the word liar just like Benedict Arnold is linked with #Traitor. Good Riddance #Liar #AlternativeFacts,HOF,OFFN,TIN,1
5330,5330,hasoc_en_5331,"@Winterishere974 Sheeeeit, my gal coming home? I'll cook up some Trumperrhoid possum stew fer ya.  #fucktrump #trump2020 https://t.co/btYiFdhi3Y",HOF,OFFN,TIN,1
4972,4972,hasoc_en_4973,"See the conditions of bengal and other states, wrt to how patients r getting aggressive towards doctors.    Thn, there comes out BRIDGE COURSES. Phle dr ko to bacha lo, fir inko lana...😒😒😏😏  #Savethedoctors #DoctorsStrike #DoctorsFightBack #DoctorsProtest",HOF,HATE,TIN,0
1700,1700,hasoc_en_1701,"Dear @narendramodi sir,   Please look into the current medical situation in West Bengal.Many of the innocent patients are losing their lives due to some adverse decisions by CM ... it is all her ego.. ....#SaveBengal #Savethedoctors   #DoctorsFightBack   #MamataLosingControl",NOT,NONE,NONE,2
4370,4370,hasoc_en_4371,@HamillHimself Remember to dance today! #FuckTrump #FreedomOfSpeech https://t.co/jTJBANES5d,HOF,PRFN,TIN,1
3742,3742,hasoc_en_3743,"@ICC Everyone waited for 4 years to see the England Rains , what a proud moment 👏  #ShameOnICC",NOT,NONE,NONE,2
4924,4924,hasoc_en_4925,@MaxBoot 2 things-about fucking time we strike back and good for Cyber Command leaving our version of Quisling out of the loop. #TrumpIsATraitor #CyberSecurity,HOF,PRFN,UNT,1
4437,4437,hasoc_en_4438,He is so fucking embarrassing &amp; a fucking asshole #TrumpIsATraitor #TrumpsAnInternationalDisgrace #JohnMcCainDay #ImpeachTrumpNow #ImpeachmentInquiryNow https://t.co/wLJTapb1Ba,HOF,PRFN,TIN,1
4088,4088,hasoc_en_4089,@Morning_Joe @morningmika When you say white working class that voted for trump... You mean them white #racist!!! Yall can make excuses for them racist &amp; #rapist but we know the truth bout them. @HardballChris @hardball #MondayMotivation #mondaythoughts,HOF,HATE,UNT,0
3580,3580,hasoc_en_3581,"Hmmm, well then maybe he shouldn’t suck ass at EVERYTHING every single day. #TrumpIsACriminal #TrumpIsATraitor #TrumpIsTheEnemyOfThePeople #TrumpIsTheWorst #ImpeachTrumpNow #JohhMcCainDay https://t.co/21u6tm5QRk",HOF,PRFN,TIN,1
4623,4623,hasoc_en_4624,I think Rain will be top on chart and we can see  it on FINALE  also😂😂 #ShameOnICC https://t.co/N9IvXG8iRq,HOF,HATE,TIN,0
5599,5599,hasoc_en_5600,I'm officially dead. #SixFlags #Sunburnt I lost my regular glasses so it's nighttime and I'm still wearing sunglasses. #Douchebag https://t.co/bF1iz2bdjc,HOF,HATE,TIN,0
2331,2331,hasoc_en_2332,"Your momma should've swallowed...  Trump, the poster child for retroactive abortions.  #FuckTrump https://t.co/45LIxynYKn",HOF,OFFN,TIN,1
5701,5701,hasoc_en_5702,@realDonaldTrump Is that a question or exclamation?🤷‍♂️🤷‍♂️🤷‍♂️    #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident,HOF,HATE,TIN,0
408,408,hasoc_en_409,Rain is in forecast on Sunday. The match between India and pakistan is likely to be called off. #Worstworldcup #ShameOnICC,NOT,NONE,NONE,2
2274,2274,hasoc_en_2275,"Adam Silver is into hardcore BDSM. Still figuring out what role he plays, he’s absolutely cringe-tastic. He also has bodies buried in his backyard, 6+ I’m thinking #murderer",HOF,OFFN,TIN,1
434,434,hasoc_en_435,"Why the #DoctorsFightBack is not just about violence unleashed on them ? Its time to address faltering justice systems, crippled health systems and broken dreams  https://t.co/S2akvvDDlY",NOT,NONE,NONE,2
5088,5088,hasoc_en_5089,@zerohedge Trump trying to take us to another war! #fucktrump #maga #magaidiotsareidiots #FalseFlag #trumpdistractons #trumpsucks,HOF,PRFN,TIN,1
2353,2353,hasoc_en_2354,Not even if office yet and already he's being a twat. #dickhead  https://t.co/eG7rnWCZH3,HOF,PRFN,TIN,1
1937,1937,hasoc_en_1938,"@NBCNews Trump has no clue about his obligations to do what's right for this country, and when a criminal hides behind lies and corruption and obstructs justice he is no longer a viable president. #FuckTrump #TrumpResignNow",NOT,NONE,NONE,2
3643,3643,hasoc_en_3644,ICC Tournaments and Shikhar Dhawan : The love story continues.    #IndvAus #ICCWorldCup2019 #ICC #ICCCricketWorldCup2019 #ICCWC2019 #India #dhawan #IndiaWithDhoni #IndiaStandsWithDhoni #DhoniKeepsTheGlove,NOT,NONE,NONE,2
1312,1312,hasoc_en_1313,"He screwed up both education and the justice system and now wants to replace Vat. He has no idea the implications of the financial cost, not only on purchases but the whole accounting system. #MichaelGove #dickhead",NOT,NONE,NONE,2
2085,2085,hasoc_en_2086,And he wear #Balidan Logo 😍♥️prefer to be Indian!! And some Indians says 'that was wrong' 😕 was this????  Use this hashtag and support him #DhoniKeepsTheGlove 🇮🇳 🙏🌹  @msdhoni @ICC https://t.co/yleZ9HNISP,NOT,NONE,NONE,2
4961,4961,hasoc_en_4962,@realDonaldTrump Extra #orange in Iowa! Look at all the #orangerouge that the #OrangeManBad is! #FuckTrump #TrumpsAnInternationalDisgrace #TrumpLoser #TrumpIsADisgrace https://t.co/093wENbjko,HOF,HATE,TIN,0
4908,4908,hasoc_en_4909,"👋SpankyMcDumbAss @realDonaldTrump 🤣😂    Shep Smith just told everyone to read the Mueller report! 😱     The Fox News host told his viewers this:   “The special counsel  'did not'  exonerate the president”     Oh No Dufus, your little secrets out! 😜      #FuckTrump  #ImpeachTheMF",HOF,OFFN,TIN,1
206,206,hasoc_en_207,@YourStoryCo #ICCWorldCup2019 will turn out to be a swimming competition. #ShameOnICC,NOT,NONE,NONE,2
3702,3702,hasoc_en_3703,"@TheRynheart Bad enough they choose to work for a #rapist, but if  they're also #TRAITORtrump supporters, they're useless.",HOF,OFFN,TIN,1
4538,4538,hasoc_en_4539,"@GOPChairwoman @realDonaldTrump Socialism... as you categorize it, is already here.     #GOPGaslighting   #TrumpIsATraitor https://t.co/hQzuyd5FcI",HOF,HATE,TIN,0
5803,5803,hasoc_en_5804,#CitrusHitler admitting he would be willing to compromise electoral sovereignty in the country he purports to preside over should anger all Americans.  It is openly treasonous and an insult to every person who has fought to defend our institutions.    #FuckTrump,HOF,HATE,TIN,0
5196,5196,hasoc_en_5197,The list of reasons why @realDonaldTrump is one of the most despicable people we’ve ever seen is endless. If there is any justice in this world he will die alone in a prison cell. #FuckTrump  https://t.co/xC6itqsqnn,HOF,HATE,TIN,0
4647,4647,hasoc_en_4648,"Trump’s legally problematic claim that he’d accept “oppo research” from foreign governments, explained #Resist #ResistTrump #FuckTrump https://t.co/j70mrLFtb0",HOF,PRFN,TIN,1
5625,5625,hasoc_en_5626,Amen! Good riddance indeed....Sarah and the Devil walking side by side! @PressSec #TrumpLovesSatan #TrumpIsATraitor #ImpeachTrumpNow #SarahSandersResigns #TrumpIsAFraud #PressSec #SarahHuckabeeSanders https://t.co/lzsw8zBYe5,HOF,HATE,TIN,0
1997,1997,hasoc_en_1998,"@HenriettaHumpl1 Quirky . Nah . Very ordinary , yep #dickhead #auspol",NOT,NONE,NONE,2
4816,4816,hasoc_en_4817,Decisive response should be to bomb MBS #murderer #liar https://t.co/68hC9HOAEY,HOF,HATE,TIN,0
5500,5500,hasoc_en_5501,"#GandiNaaliAbuse I don't see any wrong in comparing Narendra Modi with Swami Vivekananda, only congis praise fools like @RahulGandhi who is good for nothing",NOT,NONE,NONE,2
5002,5002,hasoc_en_5003,"I am a #Resister 'til the end. I am also not a FAKE #FBR like some of them out there. You either are, or you are not. @realdonaldtrump, and @senatemajldr, are the two biggest threats to our Democracy! VOTE THEM OUT! #TrumpIsATraitor #DitchMitch2020 #TrumpCrimeFamily",HOF,HATE,TIN,0
5112,5112,hasoc_en_5113,I would like to un-welcome @_REALOJ32 to twitter and since I’ve already #InstaBlocked him.  Please reply to all his tweets with #Murderer,NOT,NONE,NONE,2
4733,4733,hasoc_en_4734,How to become a  #MURDERER . @nofakefriends Gather here. https://t.co/VJVski3hLH,NOT,NONE,NONE,2
4314,4314,hasoc_en_4315,In India Thousands of Doctors Strike for Better Security Conditions  #India #Kolkata #SaveBengal #DoctorsFightBack #DoctorStrike #Savethedoctors #SaveTheSaviour     https://t.co/iMAIM440ov https://t.co/nN9IT8lOmx,HOF,HATE,UNT,0
381,381,hasoc_en_382,@narendramodi Respected PM @narendramodi Ji   Address the issue of #AssaultOnDoctors and speak on measures to #StopViolenceAgainstDoctors and #SaveTheDoctors .  #DoctorsUnderOppression   #DoctorsFightBack,NOT,NONE,NONE,2
3324,3324,hasoc_en_3325,Could this be our new Prime Minister who will unite the country? #RichWhiteManPrivilege #DickHead  https://t.co/ByBlT939Zs,NOT,NONE,NONE,2
1257,1257,hasoc_en_1258,#ShameOnICC    bcci for icc.. after worst management from icc..  'Important ye nhi voh chutiya hai  Important ye h ki voh hmara ladka..Hai..' 😂😂  #ICC #RainStopsMatch #ICCWorldCup2019 #CWC2019,HOF,PRFN,TIN,1
5688,5688,hasoc_en_5689,Yup all thanks to Trump #fucktrump https://t.co/QTkOkpUTP8,HOF,PRFN,TIN,1
1860,1860,hasoc_en_1861,@WhiteHouse That is absolutely disgusting. A treasonous lier with ties to Russia has no business being associated with our flag. #ImpeachTrump #TrumpIsATraitor #TrumpRussia,NOT,NONE,NONE,2
4754,4754,hasoc_en_4755,Worst world cup series ever had. #icc never ever try to organize world cup series again.   #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/pcHLFVh2lP,HOF,HATE,TIN,0
2930,2930,hasoc_en_2931,"They were all sleeping when Dr. Kafeel Khan was being persecuted at the hands of Yogi Adityanath. Now Mamta is not even the perpetrator, but an enforcer of law and order, but she is being targeted as if she is the main accused.  #DoctorsFightBack",NOT,NONE,NONE,2
2897,2897,hasoc_en_2898,Why does Boris Johnson have to talk about his personal life? If he doesnt want to he doesnt have to. Couldnt give a flying fuck anyway but people saying its a public interest need to get a life.,HOF,PRFN,TIN,1
5542,5542,hasoc_en_5543,@realDonaldTrump @senatemajldr @MarkWarner Are you feeling closer to impeachment and jail? Is that why you are lashing out! #ImpeachDonaldTrump #TrumpsAnInternationalDisgrace #TrumpsWorseThanNixon #TrumpIsATraitor #TrumpBirthday,NOT,NONE,NONE,2
5851,5851,hasoc_en_5852,Could this be our new Prime Minister?     #RichWhiteManPrivilege     #DickHead https://t.co/soH326CMx8,HOF,PRFN,UNT,1
1660,1660,hasoc_en_1661,"Just saw a video on Vlad of @lordjamar defending a nonce, I'll call this cunt Lord Nonce. Bruva you won't be saying that if it was your daughter. #dickhead #nonce   Stick to your fangirling of @Eminem you #stan",HOF,PRFN,TIN,1
4474,4474,hasoc_en_4475,#DhoniKeepsTheGlove @ICC please stop using undue pressure on Indian cricket team. Remember most of your earnings come from @BCCI also take whatever fine you want to but dhoni will keep the cup.,HOF,HATE,TIN,0
4019,4019,hasoc_en_4020,@danicalynn1988 I am sure that Trump had something to do with this as he would like to start a war. He is so close with the Saudi’s and they hate Iran and pay Trump well.    This is a natural disaster caused by men and the man gives no care about other animals nor humanity.    #FuckTrump,HOF,HATE,TIN,0
3615,3615,hasoc_en_3616,"#NewsroomLive | As rain pours misery over #WorldCup joy, internet seeks refuge in memes.     @shaayaan gets you more on #ShameOnICC that's trending on  the internet https://t.co/hXr9q5xIZz",NOT,NONE,NONE,2
171,171,hasoc_en_172,@RealDeanCain It's pretty pathetic to have a social media acct dedicated to hating someone. 🙄 Ironic those people chanting things like #LoveTrumpsHate #LoveISLove are the same ones who say #FuckTrump. Hypocrites.,NOT,NONE,NONE,2
2559,2559,hasoc_en_2560,Avlon: This is what the Founding Fathers warned against #Resist #ResistTrump #FuckTrump https://t.co/pQILuyoZ0y,NOT,NONE,NONE,2
5682,5682,hasoc_en_5683,@thehill More ripping families apart for political reasons. This is outrageous #ImpeachmentInquiryNow #ImpeachDonaldTrumpNOW #TrumpIsATraitor,HOF,HATE,TIN,0
723,723,hasoc_en_724,#DhoniKeepsTheGlove because Dhoni is a Lt Colonel @ICCMediaComms,NOT,NONE,NONE,2
4499,4499,hasoc_en_4500,Well then...Maybe Hillary should have sold them more uranium!    #Douchebag https://t.co/jjz90VzLVu,HOF,PRFN,UNT,1
4594,4594,hasoc_en_4595,@Hawkermkii @Spice_Gurl21 @MayorHancock @CityofDenver @HRCPDenver ✌💚💜🍫🎨🍯😘  #GTFOofMyWhitehouse  #Traitors  #NazisNOTWelcome  #NOQUARTER4Racist  #NOQUARTER4RacistSympathizers  #ResignORImpeach  #Derelict  #Unfit  #Incompetent   #Rapist   #ImpeachTheMF   G E T  O U T...❗❗❗  GET THEM ALL O U T ❗❗❗. https://t.co/4ZQ7oXu5rs,HOF,OFFN,TIN,1
5014,5014,hasoc_en_5015,#BREAKING Group of people(probably goons of TMC) attacked on a 2nd year medical student at 4pm at Calcutta National Medical College NOW. THIS HAS TO STOP! It is never ending! #Savethedoctors #SaveBengalSaveDemocracy #DoctorsFightBack https://t.co/1CYRViNcPr,HOF,HATE,TIN,0
2362,2362,hasoc_en_2363,"@EthanW_04 @gregbowman @34jallen @ShannonallyceA Who the Fuck are you? Oh, nobody. That explains it.   #Douchebag",HOF,PRFN,TIN,1
5788,5788,hasoc_en_5789,@KennedyNation Thought for a minute his name was PRICKARD and thought yep...that explains his intellect.... then put on my glasses on and realized he's just a #Douchebag,HOF,PRFN,TIN,1
2410,2410,hasoc_en_2411,@republic Abusing Modi who is taking Bharat on top ranking on world map Shame #GandiNaaliAbuse ,NOT,NONE,NONE,2
5634,5634,hasoc_en_5635,"Hmm, Matt Hancock is backing Boris Johnson as the next Prime Minister. Looks like he's taking the 'If you can't beat them, join them' mantra rather seriously. #C4debate #conservativeleadership #BorisJohnsonShouldNotBePM",HOF,HATE,TIN,0
4848,4848,hasoc_en_4849,@RepMarkMeadows @realDonaldTrump Kiss harder Mark and you might get a job in with the other jokers in the cabinet.    #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor,HOF,HATE,TIN,0
2989,2989,hasoc_en_2990,Imagine your dying with cancer or with a fatal accident and there is no #doctor to treat you because medical aspirants stopped choosing this profession as you attack them unnecessarily!    #DoctorsFightBack #doctors_against_assualt #DoctorStrike #doctorsstrike https://t.co/bcia2sym6Q,NOT,NONE,NONE,2
5274,5274,hasoc_en_5275,"@bbclaurak The most that can be said for #RoryStewart is that he's the least deluded of the contenders.   #DominicRaab is Bertie Bonkers  #BorisJohnsonShouldNotBePM was lying without being present.  The other 3 are a choice between arrogant, sinister and flustered. https://t.co/OJ8WNDs5Le",NOT,NONE,NONE,2
4522,4522,hasoc_en_4523,"@Ibne_Sena @MamataOfficial This killer CM must be diagnosed soon before more ppl are harmed. She is protecting 200 Muslim criminals at the expense of 200,000 innocent lives in the state!! Is she insane?!? #DoctorsFightBack",HOF,OFFN,TIN,1
3940,3940,hasoc_en_3941,Benedict Arnold used debt and being passed over for promotion to turn traitor on the USA...I wonder what reason Trump will use???  #trumpisatraitor #,HOF,HATE,TIN,0
3059,3059,hasoc_en_3060,"I have no doubt my mental well being has been affected by what my country is turning into. It makes me sick. I had no idea how many stupid, racist evil people live in this country. #fucktrump",HOF,OFFN,UNT,1
4648,4648,hasoc_en_4649,#CricketWorldCup2019 is washed away.  Poor Management.  #ShameOnICC,HOF,HATE,TIN,0
