,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
1794,1794,hasoc_en_1795,“ They call me free but I call me a fool ” -Train # words # word # writing # nightwriting # nighttime # poetry # poem # thoughts # questions # love # life # humans # fucktrump # resist # hope # doubt # train # free # ihbp # lmg @ Isle… https : //t.co/xZvJF8J0gc,NOT,NONE,NONE,2
1795,1795,hasoc_en_1796,"# DidivsDoctors : 'Dangal ' <SWEAR-2> # ZairaWasim stands in solidarity with medicos , demands 'national outrage ' https : //t.co/zQbM6r9jhh . . . . # DoctorsStrike # DoctorsFightBack # DoctorsProtest # DoctorStrike",NOT,NONE,NONE,2
1796,1796,hasoc_en_1797,"@ ramanmrp @ myogiadityanath This man completely nailed Mamata , her politics and her hypocrisy . # DoctorsFightBack https : //t.co/yvSI1nr5Zp",NOT,NONE,NONE,2
1797,1797,hasoc_en_1798,"Bhakts are hilarious ! They think Twitter Trends are going to change the weather , the ICC and literally anyone else apart from people who share their <SWEAR-0> ideology . # ShameOnICC my <SWEAR-2> 🤣🤣🤣",NOT,NONE,NONE,2
1798,1798,hasoc_en_1799,We have become the country that we used to hate . # FuckTrump # ConcentrationCamps # ImpeachTrump # ImpeachmentHearingsNow # TrumpsWorseThanNixon # TrumpResign # TreasonousTrump https : //t.co/xk53uQKCLW,NOT,NONE,NONE,2
1799,1799,hasoc_en_1800,'Why <SWEAR-0> ambition is helping Boris Johnson . ' # BorisJohnsonShouldNotBePM https : //t.co/yV8V95jpjP,NOT,NONE,NONE,2
1800,1800,hasoc_en_1801,Trump 's remark stuns CNN panel : 'Whose side is he on ? ' # Resist # ResistTrump # FuckTrump https : //t.co/xcIQg9xCZL,NOT,NONE,NONE,2
1801,1801,hasoc_en_1802,"@ eviebauer727 I went to Costco the other day & amp ; saw same item prices has gone up 💯 <SWEAR-2> I flipped over the box & amp ; saw the print “ made in China ” . Im @ afraid my <SWEAR-0> grocery bill will also go up . The gov isn ’ t paying 4 this , I am . <SWEAR-2> this is # TRUMPTAX & amp ; he ’ s <SWEAR-2> us in <SWEAR-2> many ways # IdiotTrump",NOT,NONE,NONE,2
1802,1802,hasoc_en_1803,Male Sheeps | Domestic Animal of Pakistan https : //t.co/Obwjoe2uaN # AITUnderSiege # CWC19 # DhoniKeepsTheGlove # EXOLSelcaDay # FridayFeeling # FridayFeeling,NOT,NONE,NONE,2
1803,1803,hasoc_en_1804,Nayasa Superplast Gallent Plastic Cutlery Stand @ Rs.99 https : //t.co/XTNGJ5rqKg # DoctorsFightBack # SaveBengal # amazon # flipkart # deals # dealoftheday # amazingdeals # offers # discount # JaiShreeRam # ModiForAll,NOT,NONE,NONE,2
1804,1804,hasoc_en_1805,@ DhirajAhuja1108 She has lost the political good will Momotah Hatao # DoctorsFightBack,NOT,NONE,NONE,2
1805,1805,hasoc_en_1806,Doctors 🥼 singing proudly their new anthem- 'আমরা কারা ? বহিরাগত ' 'Who are we ? We are outsiders ! ' # DoctorsUnderOppresion # DoctorsStrike # DoctorsFightBack https : //t.co/TGKQITykwE,NOT,NONE,NONE,2
1806,1806,hasoc_en_1807,"If we go to war with # Iran , I volunteer all the Trumps , Pompeos , Penses , Boltons , and every other war hawks offspring to go <SWEAR-2> their parents wars . # NoWarWithIran # FuckTrump",NOT,NONE,NONE,2
1807,1807,hasoc_en_1808,do n't expect him to pay the bill ... just ask anyone wbo 's ever done business with him . # fucktrump # NoGOP2020 https : //t.co/013lPyDCof,NOT,NONE,NONE,2
1808,1808,hasoc_en_1809,"# BorisJohnsonShouldNotBePM his biggest threat is # RoryStewart # Leadersdebate Boris didn ’ t turn up , he ’ d be sat at home watching taking notes to see what elements of the candidates he can pinch to elevate his potential . We need hope in this declining country , with Boris no chance",NOT,NONE,NONE,2
1809,1809,hasoc_en_1810,@ knittinglinda @ MalcolmNance Part of the <SWEAR-0> Youth League . What do you expect . # FuckTrump # OrangeFoolius # BeBest # MAGA # AmericaFirst # <SWEAR-0>,NOT,NONE,NONE,2
1810,1810,hasoc_en_1811,500 doctors have already resigned in Bengal . NRS 100 SSKM 175 National medical college 20 RG Kar 126 North Bengal college 119 Murshidabad 50 Rampurhat 37 Burdwan 26 # DoctorsFightBack # doctors_against_assualt # doctors_against_assualt,NOT,NONE,NONE,2
1811,1811,hasoc_en_1812,"@ smitabarooah @ TVMohandasPai She is exposed ; Now everyone knows why was she not allowed to join party and take responsibility ; not without any reason , # Swamy calls her # bottle ; competition between Bro-N-Sis for # CongressMuktBharat",NOT,NONE,NONE,2
1812,1812,hasoc_en_1813,This Is Exactly What Privacy Experts Said Would Happen # Resist # ResistTrump # FuckTrump https : //t.co/QIkI5tu49h,NOT,NONE,NONE,2
1813,1813,hasoc_en_1814,Reply for the press to the govt . From GB meeting consensus of junior doctors . LONG LIVE DOCTORS ' UNITY ! # NRSMCH # DoctorsStrike # DoctorsFightBack # Savethedoctors @ republic @ TimesNow @ ZeeNews @ narendramodi @ drharshvardhan https : //t.co/fa9vzwEVkq,NOT,NONE,NONE,2
1814,1814,hasoc_en_1815,@ realDonaldTrump You ’ ve made a <SWEAR-2> mess ! You helped rich people while <SWEAR-2> the poor <SWEAR-2> that support you or did support you . This is NOT 2016 the <SWEAR-2> and crying isn ’ t gon na work this time . # LyingCryingTrump # DerangedDonald # IdiotTrump # ImpeachTheMF # TrumpForPrison2020,HOF,HATE,TIN,0
1815,1815,hasoc_en_1816,Quinnipiac University National Poll released today ! Every Democrat is leading Trump ! 🙏🌊 Joe Biden : 53/40 Bernie Sanders : 51/42 Kamala Harris : 49/41 Elizabeth Warren : 49/42 Pete Buttigieg : 47/42 Cory Booker : 47/42 # VoteBluNoMatterWho # FuckTrump,NOT,NONE,NONE,2
1816,1816,hasoc_en_1817,Should the Mp 's of India be barred from doing multiple works/business <SWEAR-2> that they can give proper justice to the people of their Constituency # ShameOnICC # WIvsENG,NOT,NONE,NONE,2
1817,1817,hasoc_en_1818,"This movement is HEROIC , it is revolution against being treated like <SWEAR-2> , the doctors community has always been working more , paid less still they did their duties with utmost <SWEAR-2> & amp ; dedication but THEN THEY WERE <SWEAR-2> & amp ; DISRESPECTED and rest is history . # DoctorsFightBack",NOT,NONE,NONE,2
1818,1818,hasoc_en_1819,"@ GeorgeTakei Wow . But , it 's ok to imprison children and commit treason to extend your own presidency. # idiottrump",NOT,NONE,NONE,2
1819,1819,hasoc_en_1820,Vox Sentences : “ Nothing wrong with listening ” # Resist # ResistTrump # FuckTrump https : //t.co/OXNdZhnTKj,NOT,NONE,NONE,2
1820,1820,hasoc_en_1821,@ ssudhirkumar For me it ’ s greed of those 12 congress MLAs ... who joined <SWEAR-2> friendly @ INCIndia in dream of free-taxpayers money.. ! Never imagined this too a way to # CongressMuktBharat 😀😍👍🏼👌🏼,NOT,NONE,NONE,2
1821,1821,hasoc_en_1822,"@ realDonaldTrump Oh , you ’ re finally draining the swamp ! # fuckTrump https : //t.co/YM9JkDD4zQ",NOT,NONE,NONE,2
1822,1822,hasoc_en_1823,5000+ Doctors and Non Medicos walked from NRS to CNMC for our cause . History has been created as this is probably one of the biggest movement that has been carried out by the doctors . # DoctorsFightBack https : //t.co/XHyicsFG6D,NOT,NONE,NONE,2
1823,1823,hasoc_en_1824,@ ICC u have anything to say on this ? ? Should we also start bhajan-kirtan before match starts ? 😖😖 # IndianCricketTeam # DhoniKeepTheGlove # DhoniKeepsTheGlove # dhonigloves # BCCI # CricketWorldCup2019 # India # IndiaWithDhoni # INDvAUS https : //t.co/qvaeaLWISC,NOT,NONE,NONE,2
1824,1824,hasoc_en_1825,"Surely nobody will accidentally do this when Boris Johnson finally appears in front of the media , will they ? # BrexitShambles # ToryLeadershipDebate # ToryLeadership # ToryLeadershipContest # ConservativeParty # Boris # BorisJohnsonShouldNotBePM # Boris4PM # CatFilter @ JohnJCrace https : //t.co/Sw8qmLZ6YC",NOT,NONE,NONE,2
1825,1825,hasoc_en_1826,@ pinklionheart @ USArmy Just goes to show the HATE and VILE comments on Twitter . Anti-American Left Wing Nuts ... ... # JohnMcCainDay # Traitor # Treason # <SWEAR-2> https : //t.co/4p6LSe2VaB,NOT,NONE,NONE,2
1826,1826,hasoc_en_1827,AIIMS Delhi doctor continues <SWEAR-2> against Bengal <SWEAR-1> wearing helmet in viral photo https : //t.co/CbMlxmCv9f # SaveBengal # Savethedoctors # DoctorsFightBack,NOT,NONE,NONE,2
1827,1827,hasoc_en_1828,"@ realDonaldTrump Soooooo you advertise the story on Twitter ? Brilliant ! ! ! By the way , its quite likely you told the Russians ahead of time anyway . # TrumpIsATraitor # TrumpCrimeFamily # trumpisRussian",NOT,NONE,NONE,2
1828,1828,hasoc_en_1829,George Conway : Trump sends 'invitation to commence impeachment proceedings ' # Resist # ResistTrump # FuckTrump https : //t.co/WcyLdhUEoc,NOT,NONE,NONE,2
1829,1829,hasoc_en_1830,@ WhiteHouse This is a seriously <SWEAR-2> image especially on # JohnMcCainDay . # JohnMcCainisaHero # TrumpIsACoward # TrumpIsATraitor # JohnMcCainDayJune14th,NOT,NONE,NONE,2
1830,1830,hasoc_en_1831,Icc can see Ms dhoni badge but does n't see the ground was not covered # ShameOnICC https : //t.co/PY4RxFbhRk,NOT,NONE,NONE,2
1831,1831,hasoc_en_1832,Situation in # WestBengal serious . But still scope for a laugh . @ Outlookindia cartoon. # DoctorsProtest # DoctorsFightBack @ MamataOfficial https : //t.co/ukd7hhuPmx,NOT,NONE,NONE,2
1832,1832,hasoc_en_1833,If you guys reconsider entire scenario MS Dhoni shall be honoured for this heroic act . You guys have taken an inappropriate step without doing proper research about the meaning of the badge @ ICC @ cricketworldcup @ BCCI # DhoniKeepsTheGlove,NOT,NONE,NONE,2
1833,1833,hasoc_en_1834,Dear @ ICC just improve your umpiring first then talk about this # DhoniKeepsTheGlove https : //t.co/JS5nqYxbDg,NOT,NONE,NONE,2
1834,1834,hasoc_en_1835,New ICC World Cup trophy # ShameOnICC https : //t.co/jH5JATxGge,NOT,NONE,NONE,2
1835,1835,hasoc_en_1836,@ PlayBazaar @ PlayBazzar @ AllPlayBazaar # SattaKing # PlayBazaar # SattaResult # moneysupermarket # dpboss # sattakingdarbar # resultsatta # sattaresult # trending # satta # FridayFeeling # SaveBengal # ShameonICC # ABrandNewDayOutNow # Vope # VopeIsDope Link : https : //t.co/bpgkmUDz5B https : //t.co/P1VQJkCYFK,NOT,NONE,NONE,2
1836,1836,hasoc_en_1837,"@ VP @ WhiteHouse @ realDonaldTrump Mike , this is the first I ’ m hearing about this I thought your boss was only concerned with calling people names and <SWEAR-2> to cover up all the <SWEAR-2> <SWEAR-0> things he ’ s done . Keep me posted # fucktrump # dirtyrottenscoundral",HOF,PRFN,TIN,1
1837,1837,hasoc_en_1838,Where have <SWEAR-2> nationalists gone since their Facebook ban ? Facebook # Resist # ResistTrump # FuckTrump https : //t.co/FIJQIUsb5j,NOT,NONE,NONE,2
1838,1838,hasoc_en_1839,"# DoctorsUnderOppression History of humanity has taught us that no great victory comes without a greater revolution , and today we ask you to support our cause by using this hashtag # DoctorsUnderOppression hence helping end this discrimination and oppression . # DoctorsFightBack https : //t.co/ncAXwqh9hv",NOT,NONE,NONE,2
1839,1839,hasoc_en_1840,"# DoctorsStrike called off at AIIMS , 48-hour ultimatum given to meet demands . @ raghvendra_rao and @ gaur_anubhuti with more details on Tiranga TV # DoctorsFightBack # DoctorsProtest https : //t.co/XXQwxdubMS",NOT,NONE,NONE,2
1840,1840,hasoc_en_1841,BBMCH Balangir stand with NRSMCH # DoctorsFightBack # NRSMedicalCollege https : //t.co/jfVN3DSfFJ,NOT,NONE,NONE,2
1841,1841,hasoc_en_1842,@ psychdr100 <SWEAR-2> THATS what the extra $ 4k i paid in taxes is going towards . Good to know . Wouldn ’ t want little Tub ‘ O Lard Dumpy to be uncomfortable in a normal human sized bed # fuckTrump # toomanyhamberders # XXXLKingsize,NOT,NONE,NONE,2
1842,1842,hasoc_en_1843,England 's cricketers wear a poppy on their collars against India to remember those <SWEAR-2> in conflict https : //t.co/pCaZyTUlMG in 2016 . Then why stop dhoni to wear the balidaan batch . # DhoniKeepsTheGlove,NOT,NONE,NONE,2
1843,1843,hasoc_en_1844,Not even Fox News believes # DonTheCon # corruptpresident # UnfitToGovern # UnfitForOffice # TrumpIsATraitor # ImpeachTrumpNow https : //t.co/IFZIeZZ4LV,NOT,NONE,NONE,2
1844,1844,hasoc_en_1845,@ TheRealOJ32 Hey @ Twitter can you please remove the # <SWEAR-2> and convicted felon ( kidnapping and armed robbery ) ? Thanks /s/ Civilized Society,NOT,NONE,NONE,2
1845,1845,hasoc_en_1846,Upto 85 % Off On Raincoats https : //t.co/Z1uw6bbIMT Wildcraft Solid Women Raincoat @ Rs.495 ( mrp-1295 ) https : //t.co/2TEM1LbtKy # DoctorsFightBack # SaveBengal # amazon # flipkart # deals # dealoftheday # amazingdeals # offers # discount # JaiShreeRam # ModiForAll,NOT,NONE,NONE,2
1846,1846,hasoc_en_1847,@ TheRealOJ32 Any luck finding Nicole ’ s <SWEAR-2> ? # <SWEAR-2>,NOT,NONE,NONE,2
1847,1847,hasoc_en_1848,This is why UP Police took @ PJkanojia by force who were in civil dress claims his wife ... .. Why is this news not a national outrage ? # IStandWithPrashantKanojia Why # DhoniKeepsTheGlove is important and not the missing # AN32 ? Time 4 media 2 get their priorities right # SaveNews https : //t.co/ufiEwOU4RP,NOT,NONE,NONE,2
1848,1848,hasoc_en_1849,@ TimRunsHisMouth Sometimes karma needs the help of thousands of people on Twitter I guess . # fucktrump happy # JohnMCainDay,NOT,NONE,NONE,2
1849,1849,hasoc_en_1850,@ csmay144k @ realDonaldTrump @ MarshaBlackburn <SWEAR-2> Bless a Real <SWEAR-1> 🇺🇸👍🏆🥇 # TrumpIsATraitor # JohnMcCainDay https : //t.co/8s7p070c3F,NOT,NONE,NONE,2
1850,1850,hasoc_en_1851,Breaking news : Franklin Graham confesses that Putin is his <SWEAR-2> . # ImpeachTrump # teamtreason # PutinsPuppet # MuellerReport # ReleaseTheFullMuellerReport # BarrCoverUp # ImpeachBarr # Treason # TrumpIsATraitor https : //t.co/ULRrK4YOPC,NOT,NONE,NONE,2
1851,1851,hasoc_en_1852,@ LillianVikingDK @ SFutorian @ myserenity69 @ TrinityResists @ laureldavilacpa @ mommamia1217 @ LunaLuvgood2020 @ MrScottLads @ jomareewade @ Rey_Sistance @ Augustus709 @ ScarletAvengers @ mcspocky # HappyJohnMcCainDayJune14 # JohnMcCainDay & lt ; -- 4020 tweets last hour ! # FakePresident # fakeprophets # fake # profits # Trump # TrumpIsATraitor https : //t.co/h2miH5NxoW,NOT,NONE,NONE,2
1852,1852,hasoc_en_1853,Back in the days ( 2014 ? ) when Ive was drawing a graphic novel for @ swampmusicinfo ... # tbt # noir # zhanoir # swampmusicplayers # graphicnovel # comic # filmnoir # vintage # 50s # mystery # <SWEAR-2> # theswamp # artistsofinstagram… https : //t.co/u2BBIB9D6Q,NOT,NONE,NONE,2
1853,1853,hasoc_en_1854,The NIA claimed in a press statement today that Alam revealed in his custodial interrogation that “ Pakistan-based agents route the funds through ‘ hawala ’ operators which were transferred to the separatist leaders . @ LillyMaryPinto @ Prima_She @ muglikar_ # terroristNationPakistan,NOT,NONE,NONE,2
1854,1854,hasoc_en_1855,"@ thehill Nope , no , no , no ain ’ t gon na happen ! ! # FuckOffTrump # TrumpIsATraitor # TrumpsGottaGo # TrumpsWorseThanNixon https : //t.co/2S1bxOeOFp",NOT,NONE,NONE,2
1855,1855,hasoc_en_1856,Hey @ ICC pls get the below kit and make sure the game between # IndiaVsPakistan happens as scheduled . @ cricketworldcup # CricketWorldCup2019 # ShameOnICC # RainStopsMatch https : //t.co/6MhuAC9uQf https : //t.co/4KXpTezESb,NOT,NONE,NONE,2
1856,1856,hasoc_en_1857,"@ Kthnxbai12 @ BrianKolfage @ realDonaldTrump # MAGA : 'we are a nation of laws ' same # MAGA nuts , started building a 23 million waste of money wall , that could have been better use to help # Vets and # Homeless , without the proper permits # Resistance # FuckTrump # Resist # NoWall # NoHumanBeingIsIllegal https : //t.co/lF2am3njsh",NOT,NONE,NONE,2
1857,1857,hasoc_en_1858,Timewear Analogue <SWEAR-2> Round Dial Leather Strap Watches @ Rs.299 https : //t.co/1VcTXbme5W # DoctorsFightBack # SaveBengal # amazon # flipkart # deals # dealoftheday # amazingdeals # offers # discount # JaiShreeRam # ModiForAll,NOT,NONE,NONE,2
1858,1858,hasoc_en_1859,Indians Overwhelmingly Back Dhoni For Honouring Indian Army Soldiers # DhoniKeepsTheGlove https : //t.co/CozfAhtzWB,NOT,NONE,NONE,2
1859,1859,hasoc_en_1860,Dear @ ICC looked at this . @ BCCI @ ECB_cricket # DhoniKeepsTheGlove # DhoniKeSaathDesh # ICCWorldCup # INDvAUS # Balidan # Dhoni https : //t.co/STbTUYSZiw,NOT,NONE,NONE,2
1860,1860,hasoc_en_1861,@ WhiteHouse That is absolutely disgusting . A treasonous lier with ties to Russia has no business being associated with our flag . # ImpeachTrump # TrumpIsATraitor # TrumpRussia,NOT,NONE,NONE,2
1861,1861,hasoc_en_1862,# MamataLosingControl # mamtafrustrated # DoctorsFightBack @ narendramodi sir kindly impose # PresidentsRule over # WestBengal to # SaveBengal https : //t.co/4FGGI2ldXg,NOT,NONE,NONE,2
1862,1862,hasoc_en_1863,"Paediatrician seeing his patients while on <SWEAR-2> rally . Didi & amp ; her goons , DO N'T DARE TO TEACH US HUMANITY This is not a VACATION of doctors . This is NOT Patients Vs Doctors . This is against tyranny , safeguarding <SWEAR-1> & amp ; insecurity . # DoctorsStrike # DoctorsFightback https : //t.co/7ZWKVW0ygo",NOT,NONE,NONE,2
1863,1863,hasoc_en_1864,@ LindseyGrahamSC HAPPY JOHN McCAIN DAY # JohnMcCainDay # JohnMcCainDayJune14 # HapppyJohnMcCainDay # fuckTrump https : //t.co/lUjs2JLmJT,NOT,NONE,NONE,2
1864,1864,hasoc_en_1865,Scare stories my <SWEAR-0> you ai n't heard the half it yet . # BorisJohnsonShouldNotBePM https : //t.co/74y8mazo5V,NOT,NONE,NONE,2
1865,1865,hasoc_en_1866,# Dummy . Pressure campaign is just getting warmed up . Ca n't wait to retaliate against the women traders for displaying our soldiers on iranian tv . P.S Have you gotten that dirt on Trump you were hoping for from the RUSSIANS EVERYONE heard you talking to on the phone ? # <SWEAR-0> https : //t.co/fEMOwBT58u,NOT,NONE,NONE,2
1866,1866,hasoc_en_1867,"Climate Change Poses Major Risks to Financial Markets , Regulator Warns # Resist # ResistTrump # FuckTrump https : //t.co/hDHpTnoUSs",NOT,NONE,NONE,2
1867,1867,hasoc_en_1868,Watching # AmericanFrightFest on @ Tubi & amp ; smoking a bowl . # HorrorMovies # 420life # horrorfans # indiehorror # smokeweedeveryday # FuckTrump,NOT,NONE,NONE,2
1868,1868,hasoc_en_1869,I guess @ BorisJohnson does n't need to turn up to # ToryLeadershipContest hustings as he knows he will be in final 2 and then aged @ <SWEAR-1> Gammon members will mostly vote for him ? # BorisJohnsonShouldNotBePM,NOT,NONE,NONE,2
1869,1869,hasoc_en_1870,# DoctorsFightBack Doctors across all Telangana and AP are with you # BengalDoctorsStrike # unitedforacause # SAVEDOCTORS # savehumanity https : //t.co/RDADVDO7Qo,NOT,NONE,NONE,2
1870,1870,hasoc_en_1871,"Please do not follow # OJSimpson on Twitter . # smh We are far more educated on # dnaEvidence today than the jury was back in 1994 ( thank you # forensicfiles # ID ) , <SWEAR-2> we know he <SWEAR-2> Ron & amp ; Nicole . Please do not give this # <SWEAR-2> a social platform to be celebrated again . # stop",NOT,NONE,NONE,2
1871,1871,hasoc_en_1872,"Dear @ INCIndia , plz start sending ur spokesperson to news channels.. These channels have nthng to do but discuss # DhoniKeepsTheGlove agenda for a whole day ! ! It ’ s torturous.. I ’ d rather njoy congress getting roasted 😁",NOT,NONE,NONE,2
1872,1872,hasoc_en_1873,"# ShameOnICC is trending and it pretty much tells us how far we are to become a sporting nation . Blaming the organisation for the bad weather ? Seriously ? ICC had named England to host # ICCWorldCup2019 in 2010 only . May- June is pretty much English summer , ICC did not do much wrong",NOT,NONE,NONE,2
