,Unnamed: 0,text_id,text,task_1,task_2,label
1658,1658,hasoc_de_1659,"Die wichtigste Frage ist doch: Kam Heiko mit Kippa zu den Mullahs?  Und wenn ja, durfte er die aufbehalten? https://t.co/86GDRQv9Bg",NOT,NONE,2
1099,1099,hasoc_de_1100,'Emotionaler Wortbeitrag'.  Genosse @MartinSchulz brüllt auf Parteifreund ein: 'Du bist ein Arschloch!'  https://t.co/5qIzxGdTA5 #spd,HOF,OFFN,1
639,639,hasoc_de_640,Meine Frau Claudia und ich heute am Infostand der #AfD in #Mayen!  Endspurt im Kampf um die Zukunft unserer Kinder! Es gibt eine kleine Überraschung! https://t.co/Ly9lgjGxVZ,NOT,NONE,2
295,295,hasoc_de_296,Sehen Sie hier meine heutige Rede im #Bundestag in der vereinbarten Debatte zu 70 Jahren #Grundgesetz:  #70JahreGG #AfD #Volksentscheid #Volksentscheide  ℹ️ https://t.co/E8ntodWhag  🎬 https://t.co/BwR68g9MfQ https://t.co/8efjIOagXl,NOT,NONE,2
1197,1197,hasoc_de_1198,"Wer sich in #England zum Imam ausbilden lässt, lernt folgendes: 'Allah ist glücklich, wenn Moslems ihre Frauen vergewaltigen und schlagen.'  https://t.co/JWFd0kqcOs #Ramadan",HOF,HATE,0
3121,3121,hasoc_de_3122,"@DPolGBund @aheun2 @miriamozen  2. ..es wird zeit dass polizei so reagiert und nicht mehr durch die politik und linksgrüne politschreier  blockiert wird. sehr gut, polizei ! 👍",NOT,NONE,2
3624,3624,hasoc_de_3625,"@FinjaFinte Die Leidtragenden sind schon seit jeher die Tiere. Diese werden unter perversesten Bedingungen herangezogen und neuerdings sogar in der Büttelrepublik geschächtet, weil irgend so ein perverser Wahnsinniger mit Sonnenstich es sich so ausgedacht hat. Es zählt nur der Preis im Aldi!",HOF,PRFN,1
2397,2397,hasoc_de_2398,"Das gibt für Berliner Bischof Koch Loyalitätsprobleme, 'Jesus-Greta' oder 'Stellvertreter Gottes auf Erden-Papst'. Für mich sind es 3 Scharlatane.    Greta Thunberg trifft Papst Franziskus in Rom https://t.co/2t77RWXfrg",HOF,OFFN,1
2872,2872,hasoc_de_2873,Die #Islamisierung Deutschlands schreitet voran! Falsch verstandene #Toleranz! Sie werden es Euch nicht danken sondern es als #Unterwerfung verstehen! #AfDwählen https://t.co/AzyKIeSCFO,HOF,OFFN,1
1899,1899,hasoc_de_1900,"Wie groß muss der Neid bei #Pegida #Bachmann sein?  #Thunberg ist intelligent, sympathisch und sehr erfolgreich. Bachmann ist ein Nichts, läuft einmal die Woche im Kreis und wird nie erfolgreich sein.  #Dresden #FridaysForFuture #Klimawandel #NazisRaus https://t.co/tjTaUZ1QJC",HOF,OFFN,1
341,341,hasoc_de_342,@IB_Emskirchen @AwayKlein Wie sieht es denn in Emskirchen aus? 😎,NOT,NONE,2
369,369,hasoc_de_370,Angela Merkel als Kunstkritikerin https://t.co/d3pGMGoIvY  Wenn ich nur den Namen höre überkommt mich (M)E(R)KEL!,HOF,OFFN,1
1668,1668,hasoc_de_1669,Die alte SED und die neue SED! 🤔🤔  mhh ja ficki ficki für Deutschland👍👍    https://t.co/4uYW8SRUZS.. https://t.co/xXYxdpNNjH,HOF,PRFN,1
3467,3467,hasoc_de_3468,die #Grünen  &gt;20% gewählt  Sehr überzeugend und glaubwürdig. 🤔  #KerosinKatha✈️ #LangstreckenLuisa✈️ #FidschiClaudia✈️ #DüsenDieter  #Glyphosat-Berninger #Heuchler hoch 3  #Verbotspartei #Bevormundung #Flugvervot #CO2Steuer  #HambacherForst-Abholzung zugestimmt  https://t.co/4PJSeMkHI1,NOT,NONE,2
1699,1699,hasoc_de_1700,Pfingsten ändert sich über die Jahre👌👍👍  früher Pfingstochse  heute SPD-Schweine😂😂😂👌👌 https://t.co/TKaxBNU5rQ,HOF,OFFN,1
2907,2907,hasoc_de_2908,@Uwe_Junge_MdL Ihr Verein ist ja nichtmal ansatzweise zur Sacharbeit fähig. Man schau sich nur die mangelnde Sacharbeit im Bundestag an.,NOT,NONE,2
1397,1397,hasoc_de_1398,@p_fraup_ @baerbeli04 @123korona Niger hat seine Bevölkerung zurückzunehmen.,NOT,NONE,2
3667,3667,hasoc_de_3668,"@realJohr Na, jetzt greifen die Honks, unter der Führung ihrer braunen Hetz- und Hass- Schachtel an und kommen aus ihren rechtsversifften Ecken. Wenn dann noch die Dummheit der Flatrate-Nazis in der Dauerschleife des Hasses und der Hetze aufgeht, haben sie sich selbst als Nazis geoutet.",HOF,HATE,0
3087,3087,hasoc_de_3088,"@Korrektheiten Korrekt ist, dass #Atom und #Kohle die wahren #Vogelkiller sind: https://t.co/h259urB2dY",NOT,NONE,2
1396,1396,hasoc_de_1397,Medien schweigen dazu eisern: Der #EuGH erklärt Deutschland zur Bananenrepublik!  https://t.co/FgQlf277cY https://t.co/2NQvOXjefK,HOF,OFFN,1
2874,2874,hasoc_de_2875,"Wir reden von „den #Christen“ wie von Fremden. Ist uns nicht klar, dass der Angriff auf Christen ein kulturellen #Angriff auf unsere freiheitliche Gesellschaft ist. Und der #Feind steht bereits im eigenen Land! Aufwachen! #AfDwählen https://t.co/i64NYtd6Tc",HOF,OFFN,1
2005,2005,hasoc_de_2006,"Ich bin gegen Halal-Produkte und glaube, dass Halal in ganz Europa verboten werden sollte, da die Tierrechte höher als dieser Wilde stehen. https://t.co/rZt24EeGEK",HOF,HATE,0
704,704,hasoc_de_705,Wer 'Allahu-Akbar' ruft und lange Gewänder trägt muss mit einer Überprüfung rechnen! Kein Grund sich zu entschuldigen! 1-2-3 Danke Polizei!👍 https://t.co/fbVvYHaR8J,HOF,OFFN,1
1840,1840,hasoc_de_1841,Grüße an die Grünen 👍👍  nur Scheisse im Hirn💩💩💩💩 https://t.co/9wN58Y2IEx,HOF,OFFN,1
1675,1675,hasoc_de_1676,Die zeiten gleichen sich grins bald ist wieder Mittelalter👌  Jahr 42: Caligula ernennt sein Pferd zum Konsul  Jahr 2013: Von der Leyen wird Verteidigungsministerin  Jahr 2019: Thunfisch erhält Doktortitel  alles ist eben heute möglich😡😡,HOF,OFFN,1
2733,2733,hasoc_de_2734,"Ich wusste nicht, dass #Mohammed ein Volk ist? #Volksverhetzung https://t.co/yKcGQ6dFsn",HOF,HATE,0
2511,2511,hasoc_de_2512,Compact: Kalte Krieger in Pullach https://t.co/WiFpMlECXI,NOT,NONE,2
1167,1167,hasoc_de_1168,"Marokkanische Rapperin #Juju erzählt Anekdoten aus ihrer Schulzeit in #Berlin:  ➡️ In meiner Klasse waren 2 Deutsche. Die waren scheißegal und Opfer.  ➡️ Die 14-jährige Christina im Koffer zu verbrennen, war schon voll krass. https://t.co/bsPzFjA90P",HOF,HATE,0
696,696,hasoc_de_697,+++ Bundesregierung gibt auf Anfrage der @AfDimBundestag zu: #Hetzjagden-Aussage zu #Chemnitz beruht ausschließlich auf Medienberichten! +++  Der ehemalige Präsident des Bundesamts für #Verfassungsschutz @HGMaassen hatte doch Recht!  #DeutschlandKurier  ➡️ https://t.co/tEw9Bkv0JE https://t.co/6hRPnijeJL,NOT,NONE,2
1995,1995,hasoc_de_1996,"Irland 🇮🇪     Dieses verstörende Video wurde in den Dubliner Bergen während der Eid al-Adha gefilmt.    Darin sehen wir eine Gruppe Muslime, die ein Lamm auf den Boden stecken und ihm die Kehle durchschneiden.    Die Barbarei des Halal-Gemetzels kennt keine Grenzen. https://t.co/LCfA0atWpv",HOF,HATE,0
2255,2255,hasoc_de_2256,"Die #AmadeuAntonioStiftung, deren Hauptfunktion im Braunfärben jeder Form von Nonkonformismus besteht, hat sich eine neue Opfergruppe erschlossen: Die Aufarbeiter von #SED-Verbrechen.    https://t.co/t7ByIVSct5",HOF,HATE,0
2115,2115,hasoc_de_2116,wer nicht denkt und deshalb nichts weiss… https://t.co/YTrq671iXr https://t.co/cEJPW694te,NOT,NONE,2
2717,2717,hasoc_de_2718,"Wer gedenkt der vielen Toten, die durch Migrantengewalt ums Leben gekommen sind? https://t.co/EmvZPbFP9L",HOF,HATE,0
2793,2793,hasoc_de_2794,"Nur drei sinnvolle Aussagen/Sätze habe ich bis jetzt zum Fall #Rebecca gelesen.  Wir haben es hier mit einem besonderen Fall zu tun.  Wenn doch alles ganz anders war.  Wer mit Drogen macht, tut das auch Mädchen an.   Und jeweils danach nur BULLshit.😢    #findbecci sucht eine Lebende.",HOF,PRFN,1
3659,3659,hasoc_de_3660,@realJohr FCKAFD https://t.co/L6MyH1VXYQ,HOF,HATE,0
1706,1706,hasoc_de_1707,"Tank-Irrsinn: Preise steigen, obwohl Rohöl billiger wird😡    na ja das ja klar Geld wird knapp für unsere Neubürger da müssen wir eben bissel mehr fahren  umd das so nebenbei mit zu finanzieren🤢 https://t.co/Mx4YNwWKvg",HOF,PRFN,1
3727,3727,hasoc_de_3728,"@Ungebeten1 @chris_98763 Wie jetzt? Nicht schwul? Biodeutsch? (Kurztelefonat mir grüner Jugend....ja, wusste ich es doch....) SIE SIND EIN NAZI!!! 😉",NOT,NONE,2
2285,2285,hasoc_de_2286,"Kann ich mir gar nicht vorstellen. Merkel hat uns doch versprochen, dass er total unverbindlich sein wird. Und dass sie lügt, halte ich für völlig ausgeschlossen https://t.co/HWvT7eR8g3 #Migrationspakt #Merkel #Migration #Lüge #Merkeldiktatur",HOF,HATE,0
747,747,hasoc_de_748,Roter Filz! Wie ist das in Rheinland- Pfalz? SWR- Reportage? Fehlanzeige! Aber wir bleiben dran!  https://t.co/0ApLwHyywx,HOF,OFFN,1
3756,3756,hasoc_de_3757,"@Ungebeten1 Die Vergangenheit können wir nicht verändern, jedoch die Gegenwart.",NOT,NONE,2
3725,3725,hasoc_de_3726,"@Ungebeten1 @landhaustussy Anders kannste mit dem Türken auch garnicht reden,... und abgefüllte Vollscheisse Ballons hat nicht nur Europa in Unmassen.",HOF,HATE,0
1738,1738,hasoc_de_1739,Fressen für Deutschland😡😡  „Bislang arbeitet niemand in der großen Familie. Die Familie bekommt vom Amt -nach Angaben von Vater Abboud- insgesamt 3785 Euro. Zusammengesetzt aus Hartz IV und Kindergeld. Die Miete für die Wohnungen zahlt der Staat.“ https://t.co/3ahKinrlkz.. https://t.co/pWeZCY6qwZ,HOF,PRFN,1
3335,3335,hasoc_de_3336,Nach der Fusion #Kaufhof - #Karstadt müssen am Standort #Essen 10 von 108 Mitarbeiter ihren Hut nehmen  befristete Stellen nicht verlängert  „Der Service wird weiter leiden. Wir schaffen jetzt schon kaum noch die Arbeit“  weitere Einschnitte drohen  #futschi  https://t.co/mfBpAnH9Hy,NOT,NONE,2
1929,1929,hasoc_de_1930,Unfassbar...mitten in Halle...in unserem Deutschland👹👹👹 https://t.co/qfNdYuS9qD,NOT,NONE,2
2868,2868,hasoc_de_2869,@realJohr #nazis und #afd sind 💩💩💩,HOF,OFFN,1
2844,2844,hasoc_de_2845,Sie werden mit ihren grausamen Stimmen ‚Allahu Akbar' schreien und Menschen töten. DAS SIND UNSERE FEINDE!!!“,HOF,OFFN,1
1254,1254,hasoc_de_1255,"Es vergeht kaum ein Tag ohne Rassismus. Eine der „netteren“ Nachrichten des heutigen Tages -mehr möchte ich Euch heute ersparen: „Sie sind mit 12!!! Geschwistern hier durchgefüttert worden... Sie haben doch genug Geld, nehmen (Sie) Ihre Mischpoke mit in das Land Ihrer Träume... https://t.co/W843X7KdID",HOF,OFFN,1
2603,2603,hasoc_de_2604,"Was lernt uns der heutige Tag:  Wenn eine Blondine vor deiner Nase mit ihren Möpsen und einer Viertelmilliarde Euro rumwedelt solltest du unbedingt den Bauch einziehen, weil sonst bald eine Menge Menschen auf youtube sehen werden, dass du auch nimmer der allerjüngste bist.",NOT,NONE,2
1712,1712,hasoc_de_1713,Rolex 'Mohammed' Cheblis Antwort auf Fat-Siggis Kritik an der Migrationspolitik des Merkels-Regimes. 👌  nun werden sich die Augen gegenseitig ausgehackt  WUNDERBAR  Nichtskönnerin mit hohlem Kopf aber toller Uhr  gegen Fatmann der gegen das Pack ist  auf geht es zum UNTERGANG der SPD https://t.co/41UEGgkHc6,HOF,OFFN,1
2403,2403,hasoc_de_2404,"#Mülheim, Sa, 29.12. 20:30: ~ 40 Jähriger, 1,85 m, schlank, rote Jacke, warf ca. 10 Jahre alte Hündin (max. 40 cm hoch, hellbraunes+wenig Fell, orangene Leine+Halsband) von einer Brücke nahe Schlossbrücke in die Ruhr. Das arme Tier ertrank! Wer kennt ihn?   https://t.co/cKX0p33YRv",NOT,NONE,2
1084,1084,hasoc_de_1085,Die parteilose Abgeordnete #Bißmann fängt gestern während ihrer Rede im Parlament in #Oesterreich plötzlich an sich ein #Kopftuch aufzusetzen. Kann mal bitte jemand Betreuung beantragen! #Kopftuchverbot https://t.co/0shLvZG8RO,HOF,OFFN,1
3284,3284,hasoc_de_3285,Dabei sollte jedem klar werden 'wieviel bzw wenig' UNBEKANNTE dafür aufbringen müssten um sich 'einer unliebsamen Person' zu entledigen‼️  ☝️ Wie wichtig..... mögl. ein gewisses umsichtiges  'Selfprotection/Security ...'  forward thinking ist/wäre ‼️ https://t.co/1ilqMcijUy,NOT,NONE,2
3588,3588,hasoc_de_3589,"@FinjaFinte @SebastianHampel Wenn die Menschen es nicht begreifen, kann man ihnen auch nicht helfen.Aber eins weiß ich wenn der Trend so weitergeht wird es in ein paar Jahren keine Renten mehr geben da können sie arbeiten bis sie umfallen!! In der Niederlande ist das schon im Gespräch.Die dummen GRÜNWÄHLER",HOF,OFFN,1
1893,1893,hasoc_de_1894,Für dieses Kind (!!!) wird #Pfingsten 2019 für immer in traumatischer Erinnerung bleiben.   Solche '#Asylbewerber' haben in 🇩🇪 nichts zu suchen! Es wird endlich Zeit für hartes Durchgreifen. #AfD  #Arzberg  https://t.co/Iw1XMq11AN,HOF,OFFN,1
2086,2086,hasoc_de_2087,SHITHOLE GERMANY!…BRiD ist mittlerweile ganz unten angelangt. https://t.co/M8rFrW8z01 https://t.co/lomrW7cYCf,HOF,PRFN,1
2251,2251,hasoc_de_2252,"Der Ethos eines #Staatsbeamten, wie Hans-Georg Maaßen ihn vertritt, scheint heute nicht mehr Zeitgemäß. Deshalb mußte er gehen.  https://t.co/mKLEZKtfM5 https://t.co/tamXqfMl7w",NOT,NONE,2
3444,3444,hasoc_de_3445,"Völker der Welt! Schaut auf diese Frau!  'Merkel beendet Dinge' ... eine Rede, deren intellektuelles Niveau man nur niederschmetternd nennen kann.   https://t.co/FyqD5JwR1P",HOF,OFFN,1
693,693,hasoc_de_694,"Tja, wenn die von Euch bejubelte muslimische #Massenzuwanderung so weiter geht, wird es #Homosexuellen in Europa und #Deutschland bald sehr sehr schlecht ergehen! Schon mal darüber nachgedacht? https://t.co/xxkvEIZuSm",HOF,OFFN,1
3517,3517,hasoc_de_3518,Gestern: „Grüne liegen bei Schüler-Wahl weit vorne.“ Heute: (siehe unten) https://t.co/9gbdFQ4UT0,NOT,NONE,2
3193,3193,hasoc_de_3194,Nur ne Frage an die Berliner Polizei &amp; Andere von einem Idioten. 😢    #findbecci endlich #rebecca #baqqu #schwager #schwagerwars @polizeiberlin https://t.co/4hJ76x4szl,HOF,PRFN,1
1891,1891,hasoc_de_1892,"@ostmann1977 @LVZ @daniel_bruhl @ElleVisionnaire @brigittebrochet @boxingondvd @danielkehlmann Und 'Fremdenhass', der #AfD u. Anhängern unterstellt wird, ist kein Hass, sondern Angst vor 'Flüchtlingen', die angeblich Schutz in Deutschland suchen und kaum hier, uns Schutz und Sicherheit nehmen. Kein Hass, sondern Selbsterhaltungs- und Überlebenswille.   @Einzelfallinfos",HOF,OFFN,1
3425,3425,hasoc_de_3426,"#Threema (zu Recht) zu den Plänen:    'Wir sind nicht bereit, dabei irgendwelche Kompromisse einzugehen.' [...] Sollte Deutschland die Nutzung verhindern wollen, 'würde sich das Land nahtlos in die Reihen totalitärer Staaten wie China oder Iran einreihen'.  https://t.co/CpYpbfRLTo",NOT,NONE,2
1630,1630,hasoc_de_1631,"Lenni, der vor fünf Jahren 'beigetreten' ist und wahrscheinlich in weiteren fünf Jahren volljährig sein wird, ist ein weiteres Beispiel dafür, was passiert, wenn man Kinder freitags demonstrieren lässt, anstatt ihnen Bildung einzubläuen. https://t.co/739ibVwqSv",NOT,NONE,2
631,631,hasoc_de_632,Was ist denn mit den zugewanderten Fachkräften?🙄 https://t.co/VeHsO8Jowc,NOT,NONE,2
635,635,hasoc_de_636,"+++ Bereits 6⃣0⃣0⃣.0⃣0⃣0⃣ Aufrufe! +++  Kennen Sie schon unser sehr erfolgreiches Video zum #AFD-Wahlprogramm fürs #EP2019 in 99 Sekunden?  JETZT anschauen, retweeten &amp; überall teilen!  Und natürlich Sonntag #AfD wählen! 😉  #Europawahl2019 #GehWaehlen  🎬 https://t.co/gPviPBauiM https://t.co/bAwmuWnFWS",NOT,NONE,2
3707,3707,hasoc_de_3708,"@Ungebeten1 Ob das wieder die Natur ist mag dahingestellt bleiben.Homosexualität gibt’s seit Anbeginn der Menschheit. Mal mehr mal weniger verpönt.Mir ist es egal zu welchem Geschlecht sich der einzelne hingezogen fühlt,wenn es nicht in der Öffentlichkeit provokant und zurSchau gestellt wird",NOT,NONE,2
1788,1788,hasoc_de_1789,Na endlich mal 'n gescheiter Deutschkurs. Dieses Akademikerdeutsch versteht ja keine Sau 🤔🤔👍👍 https://t.co/KRE7aiguhv,HOF,PRFN,1
2702,2702,hasoc_de_2703,"#Oberhaching: 'Money, money!' Arabisch wirkende Kriminelle rauben in einem #EDEKA unter Vorhalt eines #Messer /s mehrere 10.000 € und lassen die Mitarbeiterinnen gefesselt zurück - die geschockten Frauen werden durch das Kriseninterventionsteam betreut  https://t.co/ED4ijUTc0y",HOF,HATE,0
3122,3122,hasoc_de_3123,"@DPolGBund Höchstens anti-islamistisch. Und wenn, dann zurecht!  Denn die hassen und bekämpfen Christen, Deutsche, Europäer, Ungläubige!    Ihr braucht nur die Augen aufzumachen. Und nicht vergessen was euer eigentlicher Job ist. Ihr seid keine Bodyguards für Fanatiker und Intensivtäter.",HOF,HATE,0
1620,1620,hasoc_de_1621,@BKsoll @Ungebeten1 Ach was! #FakeNews   https://t.co/A993zUYxQP,NOT,NONE,2
2211,2211,hasoc_de_2212,"Heldt ist die größte Luftpumpe, ein charakterloser Zwerg, ehemals Ückendorf.    Eurosport : Aus für Heldt: Hannover feuert Manager https://t.co/BMHDvEx8wD",NOT,NONE,2
3248,3248,hasoc_de_3249,Die ganze EU ist zu einem Eldorado für Straftäter und Terroristen und Sozialschmarotzern verkommen!   Shit hole-Kontinent https://t.co/UykkcicfNF,HOF,PRFN,1
96,96,hasoc_de_97,"Das Schöne am Klimawandel: Damit lässt sich von der massiven Steuererhöhung über die Einschränkung der Reisefreiheit bis zur Beschneidung von Meinungs- und Pressefreiheit jede Maßnahme rechtfertigen, die linken Psychpathen nur einfallen kann. Deshalb fahren die so darauf ab.",HOF,OFFN,1
469,469,hasoc_de_470,Man soll nicht aufrechnen. Bemerkenswert ist allerdings die Ungleichgewichtigkeit der Berichterstattung..... https://t.co/L8dptKomtH,NOT,NONE,2
1710,1710,hasoc_de_1711,Neues aus der Kategorie... echt KRANKER Scheiß im 'Wessi'-Land🤔😡     Die U17-Mannschaft des TuS Binzen feiert ihren Aufstieg in die Landesliga ohne Steak und Wurst. Aus #Klimaschutzgründen gibt es Crêpes. Das Team will damit ein Zeichen setzen.   https://t.co/AmGgkvW5MS.. https://t.co/fOW89odBp8,HOF,PRFN,1
3694,3694,hasoc_de_3695,"@realJohr Irr und wirr wie die gesamte Nazi - Bande, egal wie sie sich grade nennen...",HOF,HATE,0
3712,3712,hasoc_de_3713,"@Ungebeten1 Zukunft ohne Kohle, die kleinen bekloppten Scheißer💩. Dann aber auch ohne Smartphone, Mamis SUV und Flugreisen, auch Deutschland war mal schön, vor der Invasion🧐",HOF,PRFN,1
815,815,hasoc_de_816,"Genossen, ein Zusammenschluss der #SPD mit #DieLinke ist denkbar - und unsere #SED sollte nach Ansicht von #Lafontaine und mir diese Koalition führen! https://t.co/BnmlQ631SL",NOT,NONE,2
1673,1673,hasoc_de_1674,na geht doch Blau Bergauf👍👍👍  Frage mich nur welche doofen grün wählen??🤔  bestimmt der Bleistift angesetzt um das zu bewerkstelligen😡 https://t.co/OqH7fxCopV,HOF,OFFN,1
1150,1150,hasoc_de_1151,"Was soll dieses Islamisten immer?  Liebe Bessermenschen: Wie sagte Erdogan doch immer so schön?  'Islam ist Islam'. Könnt ihr googeln und ihr wollt ihm doch nicht etwa widersprechen, ihr 'Nazis'?",NOT,NONE,2
3733,3733,hasoc_de_3734,"@Ungebeten1 @SilviaHerrmann_ Ein immergrüner Halbschmarotzer!  Die Gastfreundschaft ist die Tugend, welche uns veranlasst, gewissen Menschen Nahrung und Obdach zu geben, die beides nicht nötig haben. https://t.co/eraQM93oK1 #Gruenen #Linke #SPD #Tuerken #Islam #hartzundherzlich",HOF,HATE,0
2741,2741,hasoc_de_2742,#Rodgau: #Behinderte in #Obdachlosenheim abgeschoben - Und #Flüchtlinge bekommen Reihenhäuser #verrückt  https://t.co/3UTkePJvKE,HOF,HATE,0
1740,1740,hasoc_de_1741,"That's Germany: Bei den Kartoffeln juristisch dicke Hose markieren, bei den Bärtigen kuschen und sich einscheissen. Und die stinkende Brühe nennt sich noch immer ohne rot zu werden 'Rechtsstaat'. Mir fehlen langsam die Worte, um meinen Ekel auszudrücken  Meinungsfreiheit was datt? https://t.co/6x3igJjvGn",HOF,PRFN,1
509,509,hasoc_de_510,"Würde das die #AfD machen, wäre die 'Kacke am dampfen' https://t.co/wd1LhcH4rm",HOF,PRFN,1
2202,2202,hasoc_de_2203,"Pack schlägt sich....Bei dem Polen würde es mir auch in den Fingern jucken, aber ich bin ja kein Prolet, ich habe Argumente, die sind schärfer als alle Waffen.    Schläge ins Gesicht: Lewandowski und Coman prügeln sich im Training https://t.co/Ky0nXxb85S",HOF,HATE,0
1778,1778,hasoc_de_1779,da möchte Mann doch gerne noch mal Kind sein  mmmmhhhhhhhhhh👍 https://t.co/SkgovuLIXd,NOT,NONE,2
1942,1942,hasoc_de_1943,Ja aber auch so was...die bösen Rechten...was ist mit den Musels...wieder so eine Wahrheitsverdrehung! ...Pfui Teufel...aber so sind se die tollen Sozis...Menschenfreunde!!..haha ich könnt🤮🤮🤮    https://t.co/FpcUiKglOc,HOF,OFFN,1
2381,2381,hasoc_de_2382,"MMNews: IS droht Bayern: Im Internet ist ein Drohschreiben des Islamischen Staates aufgetaucht, in dem Bayern aber auch Deutschland Vergeltung angedroht wird. Grund: Unwürdige Asylbedingungen für Muslime. 'Mit Allahs Hilfe überschüttet der IS Bayern mit… https://t.co/5VnsxkApGp",HOF,HATE,0
616,616,hasoc_de_617,"Ich bedanke mich bei allen die mich gewählt haben! Es gibt zum Glück noch viele Abgeordnete, denen die parlamentarischen Spielregeln wichtiger sind, als parteitaktische Spielchen. https://t.co/TddX6UNriT",NOT,NONE,2
461,461,hasoc_de_462,Die DDR hätte es nicht besser hingekriegt. #Frankfurt #Jahn    https://t.co/qcSiRcVYXH,NOT,NONE,2
3585,3585,hasoc_de_3586,@FinjaFinte @MolleKuel Der Beginn unserer Deindustriealisierung...wir sind am Arsch wegen dieser Öko-Kasper,HOF,PRFN,1
1877,1877,hasoc_de_1878,Ich glaub die werden immer bekloppter!..Gott schieße Hirn runter..bitte!!!..  Die Jungschen verblöden!!!!☝️    https://t.co/KOiOwGaDZQ,HOF,PRFN,1
1597,1597,hasoc_de_1598,"Kamran ist nicht wie andere Türken.  Kamran ist nämlich noch viel dümmer!  Ja, das geht!  Wahrscheinlich hat ihn die Zeichenbegrenzung davon abgehalten, auch noch die Mutter von @Platinmensch ficken zu wollen.  Ein ganz besonderer Zeitgenosse! https://t.co/9cR12TMKDd",HOF,OFFN,1
46,46,hasoc_de_47,"👍💪👍💪👍💪👍💪'Es reiche aus, wenn die Aktion grundsätzlich geeignet gewesen sei, jemanden einzuschüchtern, befand der BGH. Das Landgericht hat dies nun mit der Verurteilung bejaht. Einige Verteidiger kündigten bereits an, Revision einzulegen'.  https://t.co/NjTVrqfXgl",NOT,NONE,2
3386,3386,hasoc_de_3387,Wow.  Nächstes Jahr wird 🛩️ #Airbus  5⃣0⃣ Jahre.   🎂 @Airbus @AirbusLIVE ✈️  https://t.co/ARS0udkbjq,NOT,NONE,2
1311,1311,hasoc_de_1312,Was sollte das Nestlé-'Werbevideo' von Ernährungsministerin Klöckner? Wen meinte sie anschließend mit 'Hatespeaker'? Ihr Ministerium musste dazu heute in RegPK Antworten liefern. Besser gesagt: Man hat's versucht... https://t.co/dC3J2rqILU,NOT,NONE,2
2155,2155,hasoc_de_2156,wer das Tier nicht ehrt…. https://t.co/Nsm0Oe68N1 https://t.co/shgAEuedgT,NOT,NONE,2
1693,1693,hasoc_de_1694,der friedliche Islam 👌🤔  hat ja wie jeder es kennt Respekt und Ehre vor jeder anderen Kultur 🧐  es geht eben schon von kleinauf los und hier bei uns soll es anders sein??🤔🤔  Die lachen doch die SaudoofenDeutschen nur aus  UND  die haben es nicht anders verdient die Doofmichels https://t.co/ErRoDTGVue,HOF,OFFN,1
1719,1719,hasoc_de_1720,"Hahaha...es wird immer besser in der Freiluftklapse. Der Hamburger Lügen-Speichel puscht den narzisstischen Schülersprecher und Ex-Callcenter-Agenten noch zum Kanzler hoch. Dann hat Deutschland das, was es verdient: 'ne Luftpumpe, die sagt, wo' s langgeht.👍👍 https://t.co/Jo9V3rsBEe",HOF,OFFN,1
2466,2466,hasoc_de_2467,"Alle reden davon, dass die SPD sich der 5%-Hürde nähert, aber kaum jemand über die Partei, die dort bereits angekommen ist.     Nahles ist zurückgetreten, aber Kipping ist noch im Amt. Warum eigentlich? https://t.co/2nTPHzHuuw",NOT,NONE,2
411,411,hasoc_de_412,"Sehr treffend, gegen die war Jackson nur 'Kindergeburtstag', obwohl ich das auch genau so verurteile. https://t.co/OdbinlIzaL",NOT,NONE,2
902,902,hasoc_de_903,"Dieser Tweet ist unglaublich: Männer in weißen Gewändern rufen im Hbf Köln laut #AllahuAkbar. Einer hat ein Messer.  Passanten rufen verängstigt die #Polizei.   Die macht ihren Job 👍  Wir brauchen eine Sensibilisierung für Staatssekretärinnen, wann man besser nicht twittern sollte https://t.co/ZFm1zB7cvI",NOT,NONE,2
3032,3032,hasoc_de_3033,"@Hartes_Geld Was solche verstandsbefreite, bildungsferne Vollpfosten hervorbringt, ist die Tatsache das wir schwerst Geistesgestörte nicht mehr in die geschlossene Psychiatrie einweisen, wie es sich gehört, sondern diese ein 24/7 Freilauf haben.",HOF,OFFN,1
642,642,hasoc_de_643,"Wählen gehen und die Zukunft unserer Kinder retten! Wenn nicht jetzt, wann dann? #AfDwählen https://t.co/UMddhR9UCR",NOT,NONE,2
2323,2323,hasoc_de_2324,ef:'Alternative Nachrichten Folge 264: Grillfest. Volksherrschaft. Abspaltung. Internetzensur. Mieterhöhung. Gold.: Alternative Nachrichten Folge 264: Grillfest. Volksherrschaft. Abspaltung. Internetzensur. Mieterhöhung. Gold. https://t.co/x8vnLN9kkk ',NOT,NONE,2
678,678,hasoc_de_679,"Sie wollen unsere Demokratie, unsere Grundgesetz abschaffen und durch  Scharia ersetzen. Wir müssen Salafisten und ihre Symbole verbieten.",NOT,NONE,2
1742,1742,hasoc_de_1743,Had to share this one🤣🤣👍👍    die Amis sind eben und waren es schon immer saublöd👍👍  wenn interessiert schon solche Hohlbirnen ala Kardashians🤔🤔 https://t.co/ECgcJBC9J2,HOF,OFFN,1
