,text,true_label,without_label,adv_labels
1230,"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @dasstimmvieh @Mohrenpost Du strukturierst Dein gesamtes Weltbild auch nur danach, was Rechte tun, oder?",2,2,2
1231,"@clydevpg |LBR| So ist es. wer weiß schon, wieviel Terroristen unter den Millionen ""Flüchtlingen"" sind?",2,0,0
1232,"@Schwulemiker Wir glauben, dass geklärt werden sollte, woran das liegt",2,2,2
1233,#CERD forderte u.a. verpflichtende Weiterbildungsmaßnahmen für Staatsanwält*innen und Richter*innen.,2,2,2
1234,@LivaSommar @tollversterker @MissSchmaguelze @Kaktusimgesicht Geht ja auch schlecht wenn er joggt.,2,1,1
1235,@Helheimer @MiataMuc Gab's auf Burg Schreckenstein noch nie.,2,2,2
1236,#TBB gedenkt İsmail Yaşar. Er wurde am 09.06.2005 in Nürnberg vom #NSU kalblütig ermordet. #IsmailYasar #Rassismus,2,2,0
1237,"@Helheimer Ja, aber Du bist ja auch schon alt.",2,2,2
1238,"@Beatrix_vStorch @c_lindner @nicolabeerfdp Gläubige ehemals bosnische Gastwirte, türkische Facharbeiter, persische Ärzte usw leben seit Jahrzehnten hier. Sie sind längst Deutsche, ihr #Islam ist eindeutig mit dem #Grundgesetz vereinbar. Hass gegen sie zu schüren und die Ausübung ihrer Religion zu erschweren, dagegen nicht",2,0,2
1239,@MiRo_SPD @AuswaertigesAmt Dreckige Heuchelei des abartigen Auswärtigen Amtes und seiner Schergen. Grossteil der Asiaten wird als Mensch 4. oder 5. Klasse behandelt.,0,1,1
1240,"Heil dir im Siegerkranz,Herrscher des Vaterlands! |LBR| Heil Kaiser dir! Fühl in des trohnes glanz! Die hohe wonne ganz! Liebling des Volks zu sein ! Heil Kaiser dir!!!",2,1,0
1241,"@therealmaaaates @npdde |LBR| Ich hasse die auch ,wie die Pest.",0,1,0
1242,ich kann nicht verstehen dass man über #Abschiebungen so groß in der Lokalzeit berichtet. wer nicht berechtigt ist muss gehen #WDR,2,2,2
1243,"Faustregel: Alles, was Merkel und den Grünen schadet, ist gut für Deutschland.",0,2,2
1244,"@Kinchkun Nein. Es ging nicht darum, ob rechtswidrige Kommentare nachträglich gelöscht werden müssen (das mussten sie auch damals schon), sondern ob ich im Vorfeld verhindern muss, dass sie abgegeben werden können.",2,2,2
1245,Besonders die Videobotschaften sind die erste Stufe der Gehirnwäsche. In solchen veröffentlichten Videos werden die Muslime meistens in einer Opferrolle dargestellt und der Kampf des IS verherrlicht und als „gerecht“ dargestellt.,2,0,0
1246,@P_I @balleryna |LBR| und fast alle wollen sie ins Merkel- Land.,2,2,2
1247,"@ZeichenTaten @mountainman1977 @ThomasMichael71 Gentechnik wird es in nicht allzu ferner Zukunft möglich machen, Fleisch ohne große ökologische Folgen zu produzieren. Und China wird da bestimmt Vorreiter sein.",2,2,2
1248,"@StapelChipsYT @MiataMuc Mir wird übrigens nicht mehr angezeigt, wenn der @MiataMuc was tweetet.",2,2,2
1249,"Geflüchtete brauchen keine Sanktionsandrohungen,sondern erst mal Zeit,sich von unmenschlichen Strapazen zu erholen,so #TBB #deMaiziere",2,0,0
1250,@MiataMuc @nadine_wickert @elfiold @Claudia_Mertes @AugustFinger Solltest Du nicht betrunken sein???,2,2,2
1251,Bätschi Bätschi SPD ----sind wir im Kimdergarten!!! Frau Nahles???,2,1,1
1252,@thom2805 @Kittypunk7 Hast Du Dich mit der Geschichte des Nahostkonflikts überhaupt mal beschäftigt? Du klingst nämlich nicht so.,2,2,2
1253,@mountainman1977 Aber dem @MiataMuc gefällt das. Typisch. |LBR| Nur um mich zu ärgern...,2,1,1
1254,"@FeePatzer Der Unterschied zwischen sexueller Belästigung und Flirten beteht darin, ob der Mann der Frau, der sie anspricht, gefällt.",0,2,2
1255,@pmaurus @UrsUrsen Gar nicht erst abschalten! /sth,2,2,2
1256,"@lilly_blaudszun Jung zu sein heißt nicht zwingend auch besser zu sein, bestes Beispiel ist der Juso Vorsitzende!",2,2,2
1257,Jedenfalls hat sie 'nen Plan #Tatort,2,2,2
1258,"@jane71z Nein, Migration kann vorteilhaft sein, wenn man sie ökonomisch selektiv steuert, wenn man die Besten reinlässt.",2,2,2
1259,@MDR_SAN Und wie hoch ist der Ausländer oder Mischehe Anteil?😵,0,0,0
1260,"@FrankFranz |LBR| Nur hier in D ist das nicht möglich, wegen Rot.-Grün die alles blockieren was gegen Asylwahnsinn geht.",0,0,0
1261,"@ericcartmensmum @xXxOPEXOBxXx @HelgeThiessen @MiataMuc Die Gesellschaft will es so. Sie zieht Männer in den Dreck, überhöht die Frauenwelt und erklärt Männern für obsolet.",2,1,2
1262,"Wird @Markus_Soeder der Bayrische ""Kurz"" ?",2,2,2
1263,Und eine Horde von devoten Lemmingen folgt ihr.,0,1,0
1264,"Aus aktuellem Anlass: |LBR| ""Steueroase"" = Ein böser Ort, an dem die Steuern niedriger sind als hier, und das geht ja wohl mal gar nicht!",2,1,0
1265,@AfDBerlin @vanBerlichingen Mit mind. 10 Personenschützern sicher,1,2,2
1266,„Halt in unsicheren Zeiten“ - #Fernsehgottesdienst aus der Christuskirche München mit @landesbischof Bedford-Strohm um 09:30 Uhr im #ZDF.,2,2,2
1267,@APosener Und dank der Einwanderung haben wir hier bald dieselben Verhältnisse. Weltoffen und bunt...,0,2,2
1268,"@HAMBURGonline |LBR| Die sollen jetzt wohl in leerstehende Wohnungen der WGschaften ziehen, also mitten unter uns als Nachbarn. Gehts noch?",2,0,0
1269,"@m8Flo @everlast_fs @rspctfl @BolzAndrea @Innenwelttramp @LGnimag @dasstimmvieh @NordicSkulled @Suzimiya @waldenmonk @ThomasMichael71 @Coffee__Grind @houelle_beck @THesmert @Chinasky64a @MartinDomig Es kann nicht sein, dass man Kindern im Grundschulalter ein Kopftuch überzieht. |LBR| Wir sind hier nicht in Kabul oder Saudi Arabien!",2,1,2
1270,"@Der_KaFee Neue Frage! Stasi-Akten dokumentieren, wie ein diktator.Staat in das Leben von Bürgern eingreift. Hilft als Gradmesser für heute.",2,2,2
1271,„Augenblick Mal“ - #Fernsehgottesdienst zur Fastenaktion #7wochenohne mit Regionalbischöfin Susanne Breit-Keßler heute um 09:30 Uhr im #ZDF.,2,2,2
1272,Stasi De Maziere Redet wieder Scheisse !!! so und zeig mich an !! Herr Stasi Maziere !!!,1,1,1
1273,"Da fehlt ein Tweet von mir ! Deutsche haben Deutschland wieder aufgebaut ,vor allem Deutsche Frauen !!! KEINE TÜRKEN !!!! ODER sonstige",0,0,0
1274,@MiataMuc @Lenasmileey @Tschonka @spasskultur @ThomasMichael71 Französische Bulldoggen sind keine Schlittenhunde! ☝️,2,1,1
1275,",,Bohemien grove'' auf you tube !!!! sogar Helmut schmidt schreibt davon in seiner Biografie!!!",2,1,0
1276,@Augstein Ach du Scheisse - Panik wegen dem Drecksislam....,0,1,1
1277,"@b_thaler @KURIERat Weil Hunde niemals den Menschen enttäuschen werden !!! Sie sind immer treu !!! |LBR| Nur Menschen sind untreu ,böse .Kriegerisch .masslos ...usw |LBR| so wird ein hund niemals sein !",2,0,0
1278,"das, was seit 2012 in Deutschland ungestört und ungestraft stattfindet, immer noch schön redet + relativiert, wie die verschissene Stiftung,",1,2,2
1279,@AfDNeuigkeiten Rechtskonservativ wäre mir lieber .Liberal führt zur Dekadenz.,0,2,0
1280,"@FrankyB122 @MiataMuc @mountainman1977 @MartinDomig Ja, im Arsch ist besser 😋",1,1,1
1281,"@alles1Frage Mein Kind bleibt bei seiner Oma. Zum Glück haben wir diese Möglichkeit. Ich hätte mein Kind zur Schule geschickt. Dann kam mir aber der Gedanke, wie es mir gehen würde, wenn mein Kind etwas passiert, wenn selbst die Landesregierung die Gefahr nicht wirklich einschätzen kann.",2,2,2
1282,"@Allzu_Triviales @MartinSchulz Also, Gleichstellungsbeauftragter dürfen Jungen schon mal nicht werden.",2,2,1
1283,schade dass ich heute die Sendung #hartaberfair nicht schauen kann aber die Stimme von frau Nicola #Beer #FDP ist einfach unerträglich,1,2,2
1284,"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Einfach das Schlechter ignorieren, schon klar.",2,1,2
1285,"Genau diese Leute die ;;Unser Land kaputt machen ,Regieren '' machen sich die Taschen voll!!!",0,0,0
1286,"@rspctfl @Innenwelttramp @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Schlimm genug. Religiöses Recht raus aus Deutschland! Wer Scharia will, soll nach Saudi-Arabien auswandern.",0,2,2
1287,"@oadiakosmos @Fjordspringer @AlfredAndPaul @3rd_stone_f_sun @transsimian @gselsbaer @TomBell46959788 @Schnubb36 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Ich weiß was ""Glaube"" im religiösen Sinn ist. Das hast du ja eindrucksvoll beschrieben. Nur das Warum ist rätselhaft. Aus meiner Sicht gibt es da nur drei mögliche Gründe: |LBR| 1. Indoktrination von klein auf. |LBR| 2. Indoktrination nach einem Schicksalsschlag. |LBR| 3. Psychische Erkrankung.",2,1,2
1288,"@THesmert Also nach meine Informationen wurde die Westbank besetzt, nachdem Jordanien den Krieg gegen Israel verloren hat.",2,2,2
1289,"@EckhardHoeffner @BundesKultur Für Stasi-Unterlagen gilt ein Spezialgesetz, das Stasi-Unterlagen-Gesetz oder StUG. Es liefert die rechtssichere Basis für Digitalisierung.",2,2,2
1290,@Alltags_Kotze Dein Feminismus und Genderquatsch steht Dir im Weg,0,1,1
1291,@Christian_Frey Auch dies noch einmal ganz deutlich: Menschenfeindlichkeit und Hass sind mit dem Evangelium nicht vereinbar,2,2,2
1292,Merkel und Konsorten haben durch die SED gut gelernt. Der Abschaum ist und bleibt oben.,0,1,0
1293,@dennis_wieland @HeikoMaas Von mir aus kann der an seinem Geburtstag auch qualvoll verrecken.,1,1,1
1294,"@StapelChipsYT @ichbinmuckmuck @tonino85 Die Frage ist natürlich immer, ob die Klischee-Homos sich nur sichtbarer machen. |LBR| Ich falle ja auch nicht als Homo auf.",1,1,2
1295,@Schnubb36 @Schockadin @3rd_stone_f_sun @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Als ob das irgendein Beleg für den Wahrheitsgehalt wäre. Über Jahrhunderte bis heute haben diese Märchenonkel ihr Werk angepriesen und jedem eingetrichtert der es nicht hören wollte. Widersprüchliche Schriften wurden vernichtet. Keine Überraschung wenn das auf Zwang basiert.,2,1,2
1296,"@ihaveahunger @bunnyfield @fricarfri @campact @Die_Gruenen @CSU @fdp @PetraCyber @typo3 Alternative: Frauen bekommen von alleine ihren Hintern hoch und geben nicht immerzu Männern die Schuld, wenn ihnen irgendetwas nicht passt.",0,1,2
1297,"@PainkillerJay @Valandir Also, ich als Staatsbürger komme mir jedenfalls verarscht vor.",2,1,1
1298,@NPDDirekt |LBR| Raus aus der EU Genau,2,2,2
1299,"@Tschonka @dasstimmvieh @ThomasMichael71 @PBahners Es ist würdelos, wie Frauen in unserer Gesellschaft behandelt werden. Da muss man doch was tun!!!",2,2,2
1300,"@oadiakosmos @Schockadin @Fjordspringer @Schnubb36 @gselsbaer @transsimian @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Zunächst mal ist deine ""Lebensqualität"" heute trotz der genannten Einschränkungen deutlich höher als ohne wissenschaftliche Errungenschaften. Was Gentechnologie und Künstliche Intelligenz angeht werden diese unsere Lebensqualität noch weiter erhöhen. ...",2,2,2
1301,"@astroloop @CSU Daher meine Frage, da ich mit bayerischer Kommunalpolitik nicht vertraut bin.",2,2,2
1302,"@KonseqLiberal @CayVL @matt_espunkt Reich, hübsch und liberal. Kein Wunder, dass ich ihn mag 😎",2,2,2
1303,@BibAltonensis Tatsache. Das ist das automatische Vorschaubild. Im Artikel steht es nicht.,2,2,2
1304,die #Grünen werden sich verkaufen und danach gottseidank dadurch untergehen,1,0,0
1305,@aktuelleStunde ich finde es gut wenn sich die Moslem selber abschlachten #WDR,0,0,0
1306,ich denke Dieter #Nuhr hat auch sehr viele Probleme mit psychischen Störungen,1,2,2
1307,@StapelChipsYT @ichbinmuckmuck @tonino85 Viele Schwule finden Grüne und Islam toll und genießen die Anwesenheit von Frauen zum Tratschen. |LBR| Frag mich mal 😎,0,0,0
1308,"@BWSpricht Genau. Wie goldig war da meine Kindheit zu jetzt, was Heimatgefühl betrifft.",2,2,2
1309,@mountainman1977 @FrankyB122 @MiataMuc @MartinDomig Niemand wird nach Merkel Deutsche aufnehmen.,0,2,2
1310,"@BuBernd Uff. Nochmal Glück gehabt. Jetzt können Sie ja ausgiebig essen. Hoffe, es schmeckt.",2,2,2
1311,#Bundesrat: So sieht also grüne Gerechtigkeit aus. Länder mit grüner Beteiligung stimmen Mini-Erbschaftssteuer zu: Milliardäre bedanken sich,2,2,2
1312,@LPDWien Bei so einer Polizei fühle ich mich als Israelischer Tourist nicht sicher. Da bleibe ich lieber weg.,2,2,0
1313,dieser Holtmann scheint ein Grüner-Bastard zu sein! #BerichtAusBerlin,0,1,1
1314,@KerstinGriese @PastorSandy @bedfordstrohm @knuuut Wären wir auch supergern mit dabei. Aber für diesen Tag ist schon anderes geplant .... #relaunch @ekd,2,2,2
1315,Aber seine Ostküstenbraut Merkel kann bestimmt helfen!,1,1,1
1316,@weidenkatzl |LBR| Ich stehe auch lieber voll hinter NPD leider zu wenig Echo in der Bevölkerung- |LBR| AfD zu sehr für Mittelschicht und Juden.,0,2,0
1317,@_StultaMundi Die Bibel enthält ebenfalls Gesetze des Zivil- und Strafrechts.,2,2,2
1318,"@Meyermit_ey @maurice_breuer Natürlich kann niemand entlastet werden, der etwas nicht zahlt. Man darf es aber auch nicht so darstellen. Allerdings gibt es hierfür vielfältige Möglichkeiten, Geringverdiener mehr zu entlasten als Besserverdienende. /TN",2,2,2
1319,"@miss_tinotschka Ja, das stimmt: Sonntag nach Erscheinung des Herrn. und wenn der 6. Januar selbst auf einen Sonntag fällt, ist es der 13. Januar. Danke für den Hinweis! /fxn",2,2,2
1320,@AfDNeuigkeiten @FraukePetry Sie soll zur FDP .da scheint sie hinzugehören?,2,2,2
1321,"@NorgePrivacy Scheiß Emanzipation . Ich will reine ,sittliche deutsche Mütter, wie einst vor den 68ern.",0,0,0
1322,"Liebe Freunde,wer lenkt den Terror in der Ukraine ? Denkt nach!",2,2,2
1323,"@key_boarder_kai Wer sagt schon ""Scheide"", da fällt mal wieder Böhmermanns LinksGrüne versifftes Autoren-Team auf. #LaferLichterLuther",0,1,1
1324,@MiataMuc Dann wacht er nachts nicht auf ☺,2,1,2
1325,"@davidbest95 @faz_donalphonso Unsere Bundesregierung hat offenbar vergessen, dass sie einen Staat ""Palästina"" gar nicht anerkennt.",2,2,2
1326,"@Wahr_Sager Wie konnte so einer nur in der Regierung sein. Wer gegen sein volk hetzt, sofort entlassen!!!",2,0,0
1327,@Kahuna456 Hab's bereits kommentiert. Der Typ ist ein Clown.,1,1,1
1328,@CDU Fuck the Jamaika Korruption in der abgefuckten deutschen Politik,1,1,1
1329,"DIE DDR war wahrscheinlich deutlich humaner wie dieses Merkel-System.In der DDR wusste man wenigstens,das eine Diktatur war.",2,0,0
1330,"@ScottiRacer Habe ich noch nie erlebt, dass Männerfreundschaften verpönt sind.",2,2,2
1331,@StapelChipsYT @ThomasMichael71 Ich war immerhin beim Bund.,2,2,2
1332,Und die asiatischen Horden der Zersetzung im gelobten Land werden damit untergehen!,0,0,0
1333,"Deine Liebe sei stark und standhaft, sie soll Erschütterungen nicht nachgeben und bei Schwierigkeiten nicht aufgeben. Johannes Soreth",2,2,2
1334,"wie strunzdumm der Moderator des #Morgenmagazin ist merkt man daran, dass er glaubt dass Hunde reden könnten #moma #ard",1,1,2
1335,ich wette dass die Moderatorin der @aktuelleStunde auch heute wieder eine alte schmoddrige Hose an hat und fettige Haare #WDR,1,1,1
1336,"@rspctfl @Kischeph @Volker_Beck Aber ich nehme es zurück und entschuldige mich. Dass Deine Religion bekloppt ist, ist kein Argument in diesem Zusammenhang.",0,2,2
1337,Merkel und ihrer Ostküstensatrapen sei Dank! Deutschland verkommt!,0,0,0
1338,"@Jim_Beau_27 |LBR| Bald Alltag, bei dem Asylantenwahsinn!",0,0,0
1339,@Kittypunk7 @katrinhilger Bei welcher Liebe?? Zu wem oder was LIEBE? ISLAM??,2,0,2
1340,Für @DoroBaer wäre ein bisschen abnehmen nicht verkehrt. #maischberger,2,2,2
1341,Und jetzt? Der kam grad vom Einkaufen. Hühnerherzen fürn Hund. Kocht er ihm heute Abend. Meine Schokolade hat er vergessen.,2,1,1
1342,Wo ist #Kubicki heute? Ist er schon besoffen im Puff? #illner,1,1,1
1343,@XYEinzelfall Deine Meldungen sollten tgl. im FS kommen.dann würde der letzte Schlafmichel endlich wach.,2,1,1
1344,"„Ich schenke euch ein neues Herz und lege einen neuen Geist in euch.“ (Ez 36,26) EKD-RV Bedford-Strohm hält #Neujahrspredigt im Berliner Dom",2,2,2
1345,"Mit 14 Jahren auf der Straße für die NPD.Heute 49,aber ich glaube immer noch an die Freiheit!",2,2,2
1346,"Herr Gabriel, Sie scheinen mehr als die gesamte Öffentlichkiet zu wissen, dann können Sie uns auch sicher aufklären: wo genau kämpft die #Türkei mit Panzern gegen den IS? |LBR| @sigmargabriel #BerichtausBerlin @ARD_BaB",2,2,2
1347,"@oadiakosmos @Schnubb36 @3rd_stone_f_sun @Schockadin @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Zum Beispiel wurden etliche religiöse Kriege aufgezählt, die tatsächlich stattgefunden haben und nachweislich im Namen der Religionen geführt wurden. Sinngemäß war dein Gegenargument ""das waren keine Christen"". Schon fraglich wer hier Argumente liefert und wer nur Behauptungen.",2,2,2
1348,@wintermohn @Jim_Beau_27 @ZDFheute Reicht Merkel nicht? Oder ist die auch ein Mann?,0,1,1
1349,Die rumänischen Banden besetzen unser Land!,0,0,0
1350,@neythomas @CeglarM Oder der mangelnde Respekt von Moslems gegenüber allen anderen.,0,0,0
1351,"Wer ""gerechte Löhne"" fordert, ist ein Narr.",1,1,0
1352,Vom wem wirst du für deinen AfD-Hate eigentlich bezahlt @MelAmann? #Bundestag,2,2,2
1353,"Und Heimatschutz natürlich. Keine Einwanderer , ob Tier oder Mensch.Die Schäden sieht man in der Natur.",0,0,2
1354,"@ZeichenTaten @Tschonka @ThomasMichael71 @schneeridara @mountainman1977 Du würdest also sagen, dass die deutsche Kultur bis 1969 gegen die Menschenrechte war. |LBR| Und Du bist froh, dass diese Kultur Vergangenheit ist.",2,2,2
1355,@spdberlin MAN MUSS DEN VOLKSVERRÄTERN DER SOZIS ENTSCHLOSSEN ENTGEGENTRETEN!,0,0,0
1356,"@Hoecke_Bjoern @mundaufmachen |LBR| Was hat die AfD, um Himmel Willen,nur gegen die NPD?Sie sind schon lange Vorreiter aller Nationalen Partein.",2,2,2
1357,1. Für mich gibt es konzeptionell keinen Unterschied zwischen Scientology und Islam. Beides ist Humbug.,1,2,2
1358,@StefanScharf_DD @Claudia_Mertes Ick kann Dir nicht folgen.,2,2,2
1359,"@schneeridara @MiataMuc @Kittypunk7 Juden haben auch nicht einen Terroranschlag nach dem anderen vollzogen. Und sie haben bewiesen, dass sie ein zivilisiertes Land aufbauen können. |LBR| Wie sieht das bei Moslems aus?",0,0,0
1360,@KeirDullea2001 @KeineAFD2017 Warum haben die USA dann einen Mindestlohn?,2,2,2
1361,"""@Reiterfee: @WHetzler @DanielMindon Tauber, ich würde sagen, die tatsächlichen Arschlöcher sitzen in der Regierung"" |LBR| SO IST ES!",0,1,1
1362,"@claasen_nils Meine Sicht ist im Unterschied zu der der Jusos nicht policy-, sondern polity-bezogen. Bin bzgl. politischer Inhalte gar kein geborener Verteidiger der Sondierungsergebnisse, schon gar nicht verabsolutierend.",2,2,2
1363,@deinTherapeut Geschlecht hat nichts mit Gefühlen zu tun.,2,2,2
1364,"#Merkel mach weiter so, so wird die #AFD nur noch stärker #CDU",2,2,2
1365,"@NPDWittenberg |LBR| Raus mit den ganzen Asylbetrügern! Nur wer kann, will das wirklich durchsetzen?",0,0,0
1366,@FeePatzer @MutexDeadlock Jaja. Träum weiter Cinderella :),0,2,2
1367,"@MiataMuc @Tom174_ Das heißt, ich bin Dir egal 😣",2,2,2
1368,"Jetzt im #Bundestag #Bundesregierung gefragt,ob sie den geplanten Propagandaauftritt von #Erdogan in 🇩🇪 untersagen wird?Antwort: prüfen wir.",2,2,2
