,Unnamed: 0,text,label
2594,368,"@JuttaMBrandt Na der Typ ist wohl die personifizierte LINKSGRÜNversyphte ABARTIGKEIT ! Das auch noch mit Aufruf zur Gewalt, die den DEUTSCHEN durch Messerschwingenden LIBANESEN-und TÜRKENABSCHAUM angetan werden soll, weil es ja so innovative Unmenschen sind! Wie kommt son Typ an solchen Posten",0
3527,1140,"Das Einzige, was in dieser EU mit deutschem Führungsanspruch noch funktioniert, sind die Geldpresse und Merkels Wunschvorstellungen 😂😂😂",2
889,1133,"Es sind doch nicht Flüchtlinge, die kommen, sondern Gesetze brechende Invasoren, die zu 95% kein Recht auf Asyl haben. Zurück mit ihnen.",0
771,4065,"@v_palme @Renft1964 @focusonline Solange Stasi-Merkel geduldet wird, wird in ganz Deutschland NIE etwas ""klappen""!",1
10,845,"Happy birthday! Wir freuen uns darüber, das wir mit eurer Hilfe nach einem Jahr für bislang 195 Geflüchteten eine Bleibe finden können!",2
1100,3117,@BlauekeP @anna_IIna Was für eine hohle Type....😂😂,1
2204,2990,"Widerlich. Sie zeigen die nackten Brüste einer Frau. Ich habe Sie aufzufordern, das Bild sofort herauszunehmen. Ihr scheinheiligen Schmutzl.",1
1809,3711,"@Mesut__A @ntvde @ntv Soll ich dir alle Polizeiberichte türkischer Übeltäter hier posten? Oder welche schlimmen Erfahrungen ich selber, mit Türken seit 1962 habe?",0
2095,4880,"@wurmreiter @DerSPIEGEL Es leben mehr als 5 millionen Türken in Deutschland, lern Türkisch, du Arsch... Passt es jetzt du Vollidiot?",1
3601,4478,"#Charlottesville Wieso das #Establishment &amp; sein #MSM-#Abschaum gegen #Trump hetzen? Er hat die Wahrheit gesagt: ""Gewalt von BEIDEN Seiten""",0
3272,4853,"@BreitbartLondon Der Typ hat nur einen Fehler, er lebt! 😉",1
3653,4180,@MiriamOzen Ich würde Grüne mit einem Geschwür am Arsch der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.,0
1663,2549,"@China_Welt_News Das war eine NEUE Aufforderung an den letzten Busch-Afrikaner, seine Koffer zu packen!",0
4533,2535,@MiriamOzen @MartinSchulz ...worauf du einen lassen kannst....ich war Gestern dein Feind bin es heute und werde es auch in Zukunft sein..! |LBR| Wir brauchen ganz sicher etwas....aber dich nicht...!!,1
2840,4900,"""Tag der deutschen Einheit""??? 😂😂😂 In d. DDR war vieles nicht in Ordnung, aber dieses Schland u. ihre Führung ist der allerletzte Dreck 🤢",1
4462,2141,"@simplart Du weißt doch, ich kann nicht anders 😜",2
160,4518,@Mama_arbeitet Meine Kleine (9) hat im Sommer die Blumen in den Vorgärten der Nachbarn geplündert und diese dann mit Kulleraugenaufschlag an die selben Nachbarn verkauft. Fast 6 Euro gemacht damit. #VerkäuferindesMonats,2
1588,3743,@AegisBridge Genau das Problem.  Und sie haben keinerlei Lobby. Bei Flüchtlingen werden sogar Taxifahrten zu Aemtern bezahlt. Einfach alles. Und die Anträge füllen willige Helferinnen und Sozialarbeiterinnen aus.,0
2761,540,"@Steffmann45 @troll_putin @petpanther0 @mastermikeg @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Versuchen Sie mal in 20 s einen Mord, Brandlegung und einen Selbstmord und das mit einem Repetiergewehr - der Tote hat offensichtlich nochmal nachgeladen, denn sonst ist eben eine Hülse zuviel.",2
299,1562,@krippmarie Das ist das Ergebnis wenn man auf beiden Augen blind sein will...taub sind sie schon..!,1
999,2994,@SPIEGELONLINE Merkel ist die größte Versagerin der Weltgeschichte!!!,1
1967,3670,".@CSDLeipzig Danke, dem schließen wir uns an: Happy Pride! @RuhrCSD @CSD_Nuernberg @CSDWiesbaden @CSDUlm CSD Bonn &amp; CSD Bad Tölz #pride2014",2
3133,4480,"@cicero_online Biermann ist ein LUMP der mit der Freiheit schon immer Geld verdienen wollte, Biermann steht für das was er im Namen hat, obergärig und als Flasche schnell abgefüllt !",1
1450,4528,Ich werde weiter Grinden was wollt ihr machen ihr Kommunisten und Antifas,2
1079,3898,@michael_keth @Beatrix_vStorch Einreisen ist für Migranten einfacher als ausreisen...die Deutschen lassen einen nicht freiwillig gehen..!,2
262,480,"@tagesschau Ein Afrikaner der in China lebt oder geboren ist, ist dann WAS? Africhinese. Das ist lachhaft. Es gibt nur eine Nationale Identität. Sie hängt von der Abstammung ab. Eine Ratte die im Pferdestall geboren wird, ist auch niemals ein Pferd. Darüber sollte wohl Einigkeit bestehen.",0
821,1081,"@petpanther0 @info2099 @machtjanix23 @mastermikeg @Steffmann45 @troll_putin @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Siehst Du, wir machen das seit 15 Jahren, aber es müssen immer erst Große kommen, damit man Gehör findet. Jetzt, wo Magaldi auf dem Markt ist, kommen die von damals an und sagen, da hattet ihr ja doch recht 🤯",2
3316,4191,"@Anina_Hundekeks @AfD_OF_Land Öhm... ich hab zwar nicht kommentiert, feierte die #Afd aber heut nacht ordentlich ab. Und mit mir die komplette Nachtschicht, der ich das Verhalten der Altparteien natürlich nicht vorenthalten konnte. #Bundestag",2
3045,3983,@AndreaSchlegel3 Mit Volksverrätern und Linken Gewalttätern lebt jedes Europäische Land !ABER MAN DARF SICH NICHT DAVON REGIEREN LASSEN !!#GrueneVersenken,0
4678,4972,"@PoppHans1 Oh mann, sorry, ich vergass.Das Recht auf Unversehrtheit gilt nur für Neubürger....😉",0
1155,2942,"@kuerekdanyal @dortmund_24 Das würde den Selbsthass erklären. Und ferner ... nicht wenige Moslems tun alles dafür, damit man sie nicht mag.",0
3406,1400,@aimanMazyek @OthmanMoschee @ZDF Hoffentlich wird dieser widerliche Kinderschänder ausgewiesen...,1
4308,4238,@hapatamast Der Mord ist bereits im Mai 2016 geschehen.,2
201,2093,"Bei der JU sah man es deutlich, Merkel lernte viel bei der FDJ 😜 ausgewählte ""Klatscher"", zum Munde reden u. Einheitsmeinung 😂🤢",2
1006,1165,@AfD_Support Unterschlagung-Presse!Warum müsse wir diesen öffentlich rechtlichen Vollpfosten-Sender Zwangsabgaben zahlen.Freiheit in der Senderwahl!!!!!!!‘,0
1107,3846,"@KCharlesW732 @DjJEM @larsklingbeil @Ralf_Stegner @tagesschau Stil der SPD seit Noske den ""Bluthund"" spielen durfte &gt; diese Verräter am Volk",0
1243,2066,@steffi2105 @IM_NRW @Hessenadler82 @AfD_Bund @FDPFraktionNRW @CDUNRW_de Jetzt melden sich die Vasallen Merkels!,1
3106,1000,Schröder macht sich zum russischen Söldner. #TVDuell,1
1556,3260,@RegSprecher @sebastiankurz Kurz lasst dich nicht von der Trulla aufs Glatteis führen!,1
579,3605,@DeppendorfU So ein Unsinn. Ich habe auf eine Frage nahezu wortgleich dasselbe geantwortet wie in den vergangenen Wochen. Vergleichen Sie unseren Präsidiumsbeschluss vom 5. Dezember. Ich kann mich über die Aufregung nur wundern... CL,2
961,1718,@Ralf_Stegner Ralle du alter Mülleimer lebst ja immer noch...dachte das zeitliche hat dich gesegnet... |LBR| Bist halt eine zähe Unkrautwurzel,1
561,4830,@tagesschau Die einzigen Nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer Hetzpropaganda  gegen Trump und morgen sind es dann die Juden,0
3348,2369,#GROKO wird zur Vernichtung der europäischen Menschen und Kultur gebraucht. |LBR| Gleichzeitig zur Stärkung der zentralen EU Ausbeutungs Eliten,0
3754,3641,"@charlie_silve @Miquwarchar @lifetrend @info2099 @feldenfrizz @petpanther0 @AthinaMala @ThomasGBauer @_macmike @NoHerrman @ellibisathide @MD_Franz Österreich ist eine schlechte Wahl, da Österreich von den gleichen Kräften gesteuert wird wie D. man fährt nur einen anderen Weg damit es nicht so auffällt, die Logen die D. lenken, lenken auch Ö. der Pan Europa Plan soll flächendeckend umgesetzt werden ohne Ausnahme",2
4120,1085,"@_hinck @spdbt @larsklingbeil melde dich doch, ich war noch da 😎",2
4785,165,"@MadamePlissee @Frau_Al3X Ja. Da fehlen dir noch 2. Und die müssen nicht im Kreis w..retweeten, sondern hinausziehen zu den Barbaren und ihnen das Evangelium predigen. Also z.B zu den Mullahs, die gerade eine Frau steinigen, weil ihr Kopftuch verrutscht ist.",0
4835,669,@Sammy_aus_Cux Du meinst zwitter und zwitter ist kein Geschlecht sondern eine Behinderung die man von geburt aus leider hat,0
3858,2802,"@Riedegost @GoeringEckardt Sage mal Mecklenburger, uns beiden reicht doch eigentlich das Grün unserer Wiesen und Wälder, oder? 😜",2
602,3423,@Entwirklichung @GiKi56534206 @RegSprecher ...uns ist schon klar das du nur vorlesen tust was man dir aufschreibt...aber ist diese bewusste Verbreitung von falschen Tatsachen nicht auch strafbar..? |LBR| Früher...hat man Propagandisten auch den Prozess ge,1
2943,1373,@himbeerhans @stfries @AuswaertigesAmt 4. zu keinem Zeitpunkt (weder vor noch nach dem Statement) gab es anheizende Appelle oder Äußerungen von offizieller israelischer Seite,2
3102,3986,@politikstube |LBR| So einem Abgeordneten möchte ich höchstpersönlich *zensiert*! 😨😤,0
4019,4968,@erstmal_denken Gehts jetzt noch ein bisken hohler ?? Hab doch gesagt du raffst es nicht ! Feht jetzt nur noch das du nach Fehlern im Satz sugst ! Braves TUKTUK !,1
3852,714,"@anna_IIna Der arme... Trauma jeden Tag, Sehnsucht nach Familiennachzug, kein eigenes Haus...nachvollziehbar...!",1
2048,78,@brosel_werner @InesHenkler Ich spreche ausschließlich von mir 😜,2
2365,1879,"@albastone72 @Ralf_Stegner Stimmt...das solche erbärmliche Kommentare überhaupt notwendig sind verdanken wir ja Stegner und Schulz...glaube mir, ich hätte es auch lieber anders..!",2
1498,3690,"Wenn die Briten ernten, was sie säen, müssen sie ihr Saatgut an den |LBR| Grenzen genau überprüfen. Keine Giftpflanzen aus dem Nahen Osten.",0
1386,546,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,0
4953,1888,"@SpohnMichael @xXxOPEXOBxXx @Bigreiner Die werden dafür bezahlt, aber bald ist Schluss !",2
3300,2660,"@Hartes_Geld Alle Türken und Kurden aus Deutschland ausweisen, ab in die Türkei!",0
2893,3897,"Nach dem lesen der Sondierungsergebnisse, stellt sich für uns die Frage: War die #SPD bei den #Sondierungen dabei? Eine zukunftsfähige Migrations- und Integrationspolitik sieht anders aus. #GroKo",2
4543,4371,".@FRSHev Tweet tut uns leid. Wir nahmen an, die Informationen seien gesichert.",2
2162,3042,@Juergen_Fritz @krippmarie Ich will erst garnicht wissen wie es um die 🇺🇸korrupte Politik steht....dagegen sind wir wohl Lämmer...! |LBR| Aber das diese Machenschaften nach Kohl kein Ende fanden ist ja wohl klar,2
1102,2902,@c_vogt @Grals_Hueter @JTrittin Hat der Trittin wieder vom Chem Özdemirs Gras geraucht?,1
2263,859,"@AnneWillTalk @cem_oezdemir @DasErste Der größte Finanzbetrüger aller Zeiten, trifft einen Grünen deutschfeindlichen Türken! Diese Dummlaberei sollte sich niemand antun!",1
2027,4481,"Donald Trump ist ein Großmaul, das die Fakten zu den verkauften Autos |LBR| in D und USA nicht kennt. Er möge sein Maul halten.",1
152,2506,Wenn nicht bald was geschieht in diesem Land haben wir einen neuen linksgrünen Hitler. Linksgrüne Nazis gibt es ja schon. Die Meinungsfreiheit wurde am 1.1.18 verboten. Demokratie gab es noch nie in Deutschland. |LBR| Denunziantentum 2017 neu eingeführt. Kann es noch schlimmer kommen?,0
2424,3907,@Heinrich_Krug @welt Ich bleibe dabei....wir haben eine Alternative also nutzen wir sie auch..!,2
2241,2034,"Moin, moin 😀 ""Für die Grünen geht es abwärts"" &gt; verstehe ich nicht, wo sie uns doch nun auch die Kosten für den ""Kohleausstieg"" aufbürden 😜😂",2
214,3674,@ThomasGBauer Australien hat sich auch mal Feldhasen importiert und dann sehr viel Spaß damit bekommen! Islam hat hier in Europa nichts verloren !,0
683,2947,"@IsidorMeyer1 @fbluecher Die $ zahlten sie zurück, mit $ schießt es sich schlecht, also, Profit am I. + II. WK gab es in den USA 😜",0
2477,1650,@Einzelfallinfos @ibikus31 Die Zeit des kuschelns ist vorbei. Wir haben den Moslems und Islamisten Offiziell den Krieg erklärt. Ein neuer Kreuzung. Sie wollten es nicht anders. 800 Jahre haben wir dem Islam Zeit gegeben um sich zu ändern.,0
1720,1747,"@Ernst_1895 Genau.  Und der Flüchtlingsnachwuchs wird sich in die immer radikaler werdenden Parallelgesellschaften ""integrieren"". Wohin sonst?",0
4714,1254,"@Beatrix_vStorch Ist auch nicht einfach. Gesellschaftspolitische Aussagen zu machen, ist seit 2015 ein Minenfeld. |LBR| Würde sie das islamische Frauenbild sowie dessen Propagieren in den MSN anprangern: Shitstorm von links, Moslems,  von vorne und von hinten",2
4320,3961,@RudolfStroheim @_jhurn @MonikaAtombusen Frankfurt muss zurück erobert werden,0
234,4104,@Hexlepia @muspell_eu Blablablabla alles Schall und Rauch,2
2889,2895,@Hartes_Geld Grünenphilosophie...Nazis beschädigen Auto einer syrischen Fachkraft..!,2
2709,3075,Deutschland schafft sich langsam ab...nix neues wollte es aber mal gesagt haben,0
1296,1440,Die Islamisierung Europas ist weit fortgeschritten. |LBR| Null Zinsen fürs Geld. ( Zumindest für Arme und Mittelstand) |LBR| Dank SPD und EZB,0
4358,417,@darkegg4ever @67muellerPeter Schon mal daran gedacht das die Taten Teil einer bestimmten Strategie sind die gegen die Deutschen angewendet wird⁉️,2
1150,4874,@WELT_Politik Großer Gott steh uns bei.... |LBR| Das diese Frau entsorgt gehört ist eindeutig....!,0
2714,4472,TÜRKEN SIND EINFACH NUR ESELFICKER. ✝️,0
2307,1790,@MartinaRenner @dieLinke @GBA_b_BGH Es gibt wichtigeres wie z.B Asylantenterror!,0
457,4928,Jetzt schickt doch die Schulflasche Schulz erstmal nachsitzen. Kein Schulabschluss und |LBR| 2 x sitzengeblieben und sich dann aufspielen.,1
2012,2709,Der dumme Deutsche hat gewählt er läuft freiwillig zur Schlachtbank. |LBR| Armes dummes Deutschland.,0
3862,2412,Die Welt von #Maas und #Merkel |LBR| Im Internet gibt’s Sperrung wenn nicht Staatsmeinung vertreten wird |LBR| In Hamburg gibts Schläge auf den Kopf,0
2389,4651,"@FrlUrban Schauen wir mal, vielleicht kann sich die Gewinnerin in dem Fall ja etwas anderes aus dem besagten Shop aussuchen. :-)",2
4321,4589,"Honecker hat noch an etwas geglaubt, eine Murksel glaubt an NICHTS und würde sich jedem andienen, wenn es persönliche Vorteile bringt!",1
4046,1412,@JurgenPresser @ShakRiet @traumdiebe @MarvinOppong Selbst bei der Stasi hätte er bestimmt Verstand haben müssen. 😜,2
664,1058,"@apdvng @GoeringEckardt Die Massen von dummen Kommentarem und deutschfeindlichen Äusserungen dieser Grünen Person sind keine Meinungen, sondern trauriges Gelaber!!",0
1021,4760,@michael_seyfert Ich habe mich missverständlich ausgedrückt.  Die Dame will mich hier rausklagen. Sie schreibt wöchentlich mindestens eine Beschwerde an den Vermieter,2
4074,881,"@FelisEfeutraum @welt Es ist nicht die Aufgabe von Massenmedien, solche Asylanten-Sauereien zu verschweigen!!",0
3654,4071,@Hartes_Geld Solch ein grünes Ergebnis hätte den deutschen so gut getan... |LBR| In 🇦🇹regiert wer gewinnt...nur in 🇩🇪dürfen Verlierer weiter regieren...!!,2
3650,3925,"@TwittingThom @NATO Altmaiers Verstand reicht nicht aus, um zu begreifen, dass die NATO die Welt an den Abgrund führt. 😜 noch so ein Krieger",1
3330,278,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit aller Gewalt schönreden..zum kotzen..!!,0
53,1001,@Pxg96fcb Trotzdem kann mans ändern jeder ist selbst der Widerstand,0
1432,1739,"@Nichtkonformist @Piratenfrank @pinselpoetin Okay, ich verzichte und überlasse ihn Dir 😂😂😂",2
1446,2880,@HeikoMaas @kindernothilfe Deswegen unterstützen Sie auch Kinderehen?! Kotz!,1
2429,377,"Verdammt nochmal, Ihr Afrikaner. Fangt endlich an, Eure Probleme |LBR| selbst zu lösen. Nur die besser Gestellten können abhauen.",0
2400,1774,Die Hälfte der Grünen Politiker sind vorbestraft. Sollte zu denken geben.,2
497,4419,@tagesschau @SWRAktuell Es wird Zeit für neue Kreuzzüge!,0
1901,2970,"Was mir Sorge macht ist, in den MSM erscheint immer häufiger und gaaanz beiläufig die Meldung sinkender Flüchtlingszahlen und die bescheuerte Pseudokanzlerin hätte ja Recht behalten ! ???? Gehts noch ihr Lügen-und Lückenmedien! Gott was für ein verlogenes System !",0
130,3355,"@Eckleben Wie bei der MP damals, erst draufhauen und dann fragen was los war ,Damals unter der Besatzungszeit im Westen hätten wir noch freie Meinungsäußerung undheute die Merkel-Diktatur !",0
4474,2631,@lawyerberlin @ZDF Das ZDF berichtet was Mutti erlaubt. Hat einen SED Beigeschmack.,0
4504,1258,"@AfD Um das auch zu machen, was Österreich macht, dafür müßen wir uns erst einmal von völlig durchgeknallten Linken,Grünen und Schwarzen befreien! Kein Land mit WERTEN kann sich solche Idioten, die schon kriminell handeln, erlauben !",0
1170,3642,Was für eine überheblich arrogante Kuh. Was bildet die sich an einen Bundeskanzler zu kritisieren. Erziehung scheint die auch nicht genossen zu haben oder warum quatscht sie dauernd dazwischen? Ganz ehrlich das sind doch keine Journalisten das sind Schmierfinke. |LBR| #maischberger,0
984,1763,@OnlineMagazin @Heinrich_Krug Die wievielte Generation Türken scheint hier auf der Straße zu sein ca.die 4te das Wespen Nest,0
1104,3219,"@mittelfinger Die ganze Welt mutiert zum Kindergarten. Trump hat ein Shithole Shithole genannt. Jetzt dürfen alle Shithole Bewohner -anstatt das Shithole aufzuräumen - beleidigt  alle Stühle umschmeissen, Flaggen verbrennen und Weiße abschlachten.",1
3246,760,Wer wählt denn noch SPD mit diesem schulischen Versager |LBR| Martin Schulz. 2 x sitzengeblieben. Der taugt doch nichts.,1
919,4899,@MiriamOzen Wie klar und deutlich sollen wir es ihr noch zeigen... |LBR| Wir wollen und brauchen ihre Dienste nicht mehr...!!!!,2
3094,700,"@Dirki_M Wo denn z.B.? Wenn Sie schon keine eigenen Zahlen zu diesem Thema liefern können, dann doch bestimmt Quellen für diese Behauptung?",2
3873,266,"@jochen_rohrberg @ARDde Wer so aussieht der träumt davon , die sollte mal sich mal auf ihren Geisteszustand untersuchen lassen!",1
3576,3580,@Paragraph1Ralph @Steinhoefel @azuriana Datt iss ja wie negativ Zins !! Nicht gerade die Qumranrollen aus dem Westjordanland ! Au Backe der dumme Tropf !😂😅😆😂,1
450,4501,"Identitär sein heißt, unsere Geschichte in ihrer Gänze annehmen, sich für die Fehler zu schämen und stolz auf ihre Erfolge zu sein - aus Fehlern zu lernen und alte Größe neu anzustreben.",2
